ticker,ff12,ff12_source,classification_confidence
SJT,11,legacy_symbols_with_sector,
SKE,12,legacy_symbols_with_sector,
SKIL,6,legacy_symbols_with_sector,
SKIN,10,legacy_symbols_with_sector,
SKLZ,6,legacy_symbols_with_sector,
SKM,7,legacy_symbols_with_sector,
SKT,11,legacy_symbols_with_sector,
SKY,12,legacy_symbols_with_sector,
SKYH,11,legacy_symbols_with_sector,
SKYT,6,legacy_symbols_with_sector,
SKYW,12,legacy_symbols_with_sector,
SKYX,2,legacy_symbols_with_sector,
SLAB,6,legacy_symbols_with_sector,
SLAI,11,legacy_symbols_with_sector,
SLB,4,legacy_symbols_with_sector,
SLDB,10,legacy_symbols_with_sector,
SLDP,6,legacy_symbols_with_sector,
SLDPW,6,legacy_symbols_with_sector,
SLE,6,legacy_symbols_with_sector,
SLF,11,legacy_symbols_with_sector,
SLG,11,legacy_symbols_with_sector,
SLGL,10,legacy_symbols_with_sector,
SLGN,3,legacy_symbols_with_sector,
SLI,5,legacy_symbols_with_sector,
SLM,11,legacy_symbols_with_sector,
SLMBP,11,legacy_symbols_with_sector,
SLN,10,legacy_symbols_with_sector,
SLND,12,legacy_symbols_with_sector,
SLNG,8,legacy_symbols_with_sector,
SLNH,11,legacy_symbols_with_sector,
SLNHP,11,legacy_symbols_with_sector,
SLNO,10,legacy_symbols_with_sector,
SLP,6,legacy_symbols_with_sector,
SLQT,11,legacy_symbols_with_sector,
SLRC,12,legacy_symbols_with_sector,
SLS,10,legacy_symbols_with_sector,
SLSN,5,legacy_symbols_with_sector,
SLVM,3,legacy_symbols_with_sector,
SM,4,legacy_symbols_with_sector,
SMA,11,legacy_symbols_with_sector,
SMBC,11,legacy_symbols_with_sector,
SMBK,11,legacy_symbols_with_sector,
SMCI,6,legacy_symbols_with_sector,
SMFG,11,legacy_symbols_with_sector,
SMG,5,legacy_symbols_with_sector,
SMHI,12,legacy_symbols_with_sector,
SMID,3,legacy_symbols_with_sector,
SMMT,10,legacy_symbols_with_sector,
SMP,2,legacy_symbols_with_sector,
SMPL,1,legacy_symbols_with_sector,
SMR,3,legacy_symbols_with_sector,
SMRT,6,legacy_symbols_with_sector,
SMSI,6,legacy_symbols_with_sector,
SMTC,6,legacy_symbols_with_sector,
SMTI,10,legacy_symbols_with_sector,
SMWB,6,legacy_symbols_with_sector,
SMX,3,legacy_symbols_with_sector,
SMXWW,3,legacy_symbols_with_sector,
SNA,3,legacy_symbols_with_sector,
SNAL,6,legacy_symbols_with_sector,
SNAP,6,legacy_symbols_with_sector,
SNBR,2,legacy_symbols_with_sector,
SNCY,12,legacy_symbols_with_sector,
SND,12,legacy_symbols_with_sector,
SNDA,10,legacy_symbols_with_sector,
SNDK,6,legacy_symbols_with_sector,
SNDL,10,legacy_symbols_with_sector,
SNDR,12,legacy_symbols_with_sector,
SNDX,10,legacy_symbols_with_sector,
SNES,5,legacy_symbols_with_sector,
SNEX,11,legacy_symbols_with_sector,
SNFCA,11,legacy_symbols_with_sector,
SNGX,10,legacy_symbols_with_sector,
SNN,10,legacy_symbols_with_sector,
SNOA,10,legacy_symbols_with_sector,
SNOW,6,legacy_symbols_with_sector,
SNPS,6,legacy_symbols_with_sector,
SNSE,10,legacy_symbols_with_sector,
SNT,6,legacy_symbols_with_sector,
SNTG,11,legacy_symbols_with_sector,
SNTI,10,legacy_symbols_with_sector,
SNX,9,legacy_symbols_with_sector,
SNY,10,legacy_symbols_with_sector,
SNYR,10,legacy_symbols_with_sector,
SO,8,legacy_symbols_with_sector,
SOAR,12,legacy_symbols_with_sector,
SOBR,1,legacy_symbols_with_sector,
SOFI,11,legacy_symbols_with_sector,
SOGP,6,legacy_symbols_with_sector,
SOHU,6,legacy_symbols_with_sector,
SOJC,8,legacy_symbols_with_sector,
SOJD,8,legacy_symbols_with_sector,
SOJE,8,legacy_symbols_with_sector,
SON,3,legacy_symbols_with_sector,
SONG,12,legacy_symbols_with_sector,
SONM,6,legacy_symbols_with_sector,
SONO,2,legacy_symbols_with_sector,
SONY,2,legacy_symbols_with_sector,
SOPA,12,legacy_symbols_with_sector,
SOPH,6,legacy_symbols_with_sector,
SOS,11,legacy_symbols_with_sector,
SOTK,3,legacy_symbols_with_sector,
SOUN,6,legacy_symbols_with_sector,
SOUNW,6,legacy_symbols_with_sector,
SOWG,1,legacy_symbols_with_sector,
SPB,6,legacy_symbols_with_sector,
SPCB,6,legacy_symbols_with_sector,
SPCE,12,legacy_symbols_with_sector,
SPFI,11,legacy_symbols_with_sector,
SPG,11,legacy_symbols_with_sector,
SPGI,12,legacy_symbols_with_sector,
SPH,9,legacy_symbols_with_sector,
SPHR,12,legacy_symbols_with_sector,
SPIR,7,legacy_symbols_with_sector,
SPNT,11,legacy_symbols_with_sector,
SPOK,7,legacy_symbols_with_sector,
SPOT,7,legacy_symbols_with_sector,
SPRC,9,legacy_symbols_with_sector,
SPRO,10,legacy_symbols_with_sector,
SPRU,8,legacy_symbols_with_sector,
SPRY,10,legacy_symbols_with_sector,
SPSC,6,legacy_symbols_with_sector,
SPT,6,legacy_symbols_with_sector,
SPWH,9,legacy_symbols_with_sector,
SPWR,12,legacy_symbols_with_sector,
SPWRW,12,legacy_symbols_with_sector,
SPXC,3,legacy_symbols_with_sector,
SQFT,11,legacy_symbols_with_sector,
SQFTP,11,legacy_symbols_with_sector,
SQFTW,11,legacy_symbols_with_sector,
SQLLW,12,legacy_symbols_with_sector,
SQM,12,legacy_symbols_with_sector,
SQNS,6,legacy_symbols_with_sector,
SR,8,legacy_symbols_with_sector,
SRAD,6,legacy_symbols_with_sector,
SRCE,11,legacy_symbols_with_sector,
SRE,8,legacy_symbols_with_sector,
SREA,8,legacy_symbols_with_sector,
SRG,11,legacy_symbols_with_sector,
SRI,2,legacy_symbols_with_sector,
SRL,11,legacy_symbols_with_sector,
SRPT,10,legacy_symbols_with_sector,
SRRK,10,legacy_symbols_with_sector,
SRTS,10,legacy_symbols_with_sector,
SRXH,1,legacy_symbols_with_sector,
SRZN,10,legacy_symbols_with_sector,
SRZNW,10,legacy_symbols_with_sector,
SSB,11,legacy_symbols_with_sector,
SSD,3,legacy_symbols_with_sector,
SSII,10,legacy_symbols_with_sector,
SSKN,10,legacy_symbols_with_sector,
SSL,4,legacy_symbols_with_sector,
SSNC,6,legacy_symbols_with_sector,
SSP,7,legacy_symbols_with_sector,
SSRM,11,legacy_symbols_with_sector,
SSSS,12,legacy_symbols_with_sector,
SSSSL,12,legacy_symbols_with_sector,
SST,6,legacy_symbols_with_sector,
SSTI,6,legacy_symbols_with_sector,
SSTK,6,legacy_symbols_with_sector,
SSYS,6,legacy_symbols_with_sector,
ST,6,legacy_symbols_with_sector,
STAA,10,legacy_symbols_with_sector,
STAG,11,legacy_symbols_with_sector,
STBA,11,legacy_symbols_with_sector,
STC,11,legacy_symbols_with_sector,
STCK,12,legacy_symbols_with_sector,
STE,10,legacy_symbols_with_sector,
STEL,11,legacy_symbols_with_sector,
STEM,6,legacy_symbols_with_sector,
STEP,11,legacy_symbols_with_sector,
STEW,12,legacy_symbols_with_sector,
STEX,10,legacy_symbols_with_sector,
STG,12,legacy_symbols_with_sector,
STGW,12,legacy_symbols_with_sector,
STI,6,legacy_symbols_with_sector,
STIM,10,legacy_symbols_with_sector,
STKH,1,legacy_symbols_with_sector,
STKL,1,legacy_symbols_with_sector,
STKS,9,legacy_symbols_with_sector,
STLA,2,legacy_symbols_with_sector,
STLD,3,legacy_symbols_with_sector,
STM,6,legacy_symbols_with_sector,
STN,12,legacy_symbols_with_sector,
STNE,6,legacy_symbols_with_sector,
STNG,12,legacy_symbols_with_sector,
STOK,10,legacy_symbols_with_sector,
STRA,12,legacy_symbols_with_sector,
STRL,12,legacy_symbols_with_sector,
STRO,10,legacy_symbols_with_sector,
STRR,12,legacy_symbols_with_sector,
STRRP,12,legacy_symbols_with_sector,
STRS,11,legacy_symbols_with_sector,
STRT,2,legacy_symbols_with_sector,
STRW,11,legacy_symbols_with_sector,
STSS,10,legacy_symbols_with_sector,
STSSW,10,legacy_symbols_with_sector,
STT,11,legacy_symbols_with_sector,
STTK,10,legacy_symbols_with_sector,
STVN,10,legacy_symbols_with_sector,
STWD,11,legacy_symbols_with_sector,
STX,6,legacy_symbols_with_sector,
STXS,10,legacy_symbols_with_sector,
STZ,1,legacy_symbols_with_sector,
SU,4,legacy_symbols_with_sector,
SUI,11,legacy_symbols_with_sector,
SUIG,11,legacy_symbols_with_sector,
SUN,4,legacy_symbols_with_sector,
SUNE,12,legacy_symbols_with_sector,
SUNS,11,legacy_symbols_with_sector,
SUPN,10,legacy_symbols_with_sector,
SUPV,11,legacy_symbols_with_sector,
SUPX,12,legacy_symbols_with_sector,
SURG,7,legacy_symbols_with_sector,
SUZ,3,legacy_symbols_with_sector,
SVA,10,legacy_symbols_with_sector,
SVC,11,legacy_symbols_with_sector,
SVM,12,legacy_symbols_with_sector,
SVRA,10,legacy_symbols_with_sector,
SVRE,6,legacy_symbols_with_sector,
SVREW,6,legacy_symbols_with_sector,
SVRN,12,legacy_symbols_with_sector,
SWAG,12,legacy_symbols_with_sector,
SWAGW,12,legacy_symbols_with_sector,
SWBI,3,legacy_symbols_with_sector,
SWIM,3,legacy_symbols_with_sector,
SWK,3,legacy_symbols_with_sector,
SWKH,11,legacy_symbols_with_sector,
SWKS,6,legacy_symbols_with_sector,
SWVL,12,legacy_symbols_with_sector,
SWVLW,12,legacy_symbols_with_sector,
SWX,8,legacy_symbols_with_sector,
SXC,3,legacy_symbols_with_sector,
SXI,3,legacy_symbols_with_sector,
SXT,5,legacy_symbols_with_sector,
SXTC,10,legacy_symbols_with_sector,
SY,6,legacy_symbols_with_sector,
SYBT,11,legacy_symbols_with_sector,
SYBX,10,legacy_symbols_with_sector,
SYF,11,legacy_symbols_with_sector,
SYK,10,legacy_symbols_with_sector,
SYM,3,legacy_symbols_with_sector,
SYNA,6,legacy_symbols_with_sector,
SYPR,6,legacy_symbols_with_sector,
SYRE,10,legacy_symbols_with_sector,
SYY,9,legacy_symbols_with_sector,
T,7,legacy_symbols_with_sector,
TAC,8,legacy_symbols_with_sector,
TACT,6,legacy_symbols_with_sector,
TAK,10,legacy_symbols_with_sector,
TAL,12,legacy_symbols_with_sector,
TALK,10,legacy_symbols_with_sector,
TALKW,10,legacy_symbols_with_sector,
TALO,4,legacy_symbols_with_sector,
TANH,5,legacy_symbols_with_sector,
TAOP,6,legacy_symbols_with_sector,
TAOX,10,legacy_symbols_with_sector,
TAP,1,legacy_symbols_with_sector,
TAP-A,1,legacy_symbols_with_sector,
TARA,10,legacy_symbols_with_sector,
TARS,10,legacy_symbols_with_sector,
TASK,6,legacy_symbols_with_sector,
TATT,3,legacy_symbols_with_sector,
TAYD,3,legacy_symbols_with_sector,
TBB,7,legacy_symbols_with_sector,
TBBK,11,legacy_symbols_with_sector,
TBCH,6,legacy_symbols_with_sector,
TBI,12,legacy_symbols_with_sector,
TBLA,6,legacy_symbols_with_sector,
TBLAW,6,legacy_symbols_with_sector,
TBLD,12,legacy_symbols_with_sector,
TBPH,10,legacy_symbols_with_sector,
TBRG,6,legacy_symbols_with_sector,
TC,12,legacy_symbols_with_sector,
TCBI,11,legacy_symbols_with_sector,
TCBIO,11,legacy_symbols_with_sector,
TCBK,11,legacy_symbols_with_sector,
TCBS,11,legacy_symbols_with_sector,
TCBX,11,legacy_symbols_with_sector,
TCI,11,legacy_symbols_with_sector,
TCMD,10,legacy_symbols_with_sector,
TCOM,12,legacy_symbols_with_sector,
TCPC,12,legacy_symbols_with_sector,
TCRT,10,legacy_symbols_with_sector,
TCRX,10,legacy_symbols_with_sector,
TCX,6,legacy_symbols_with_sector,
TD,11,legacy_symbols_with_sector,
TDAY,1,legacy_symbols_with_sector,
TDC,6,legacy_symbols_with_sector,
TDG,3,legacy_symbols_with_sector,
TDOC,10,legacy_symbols_with_sector,
TDS,7,legacy_symbols_with_sector,
TDUP,9,legacy_symbols_with_sector,
TDW,12,legacy_symbols_with_sector,
TDY,6,legacy_symbols_with_sector,
TE,6,legacy_symbols_with_sector,
TEAD,6,legacy_symbols_with_sector,
TEAM,6,legacy_symbols_with_sector,
TECH,10,legacy_symbols_with_sector,
TECK,12,legacy_symbols_with_sector,
TECX,10,legacy_symbols_with_sector,
TEL,9,legacy_symbols_with_sector,
TELA,10,legacy_symbols_with_sector,
TEN,12,legacy_symbols_with_sector,
TENB,6,legacy_symbols_with_sector,
TENX,10,legacy_symbols_with_sector,
TEO,7,legacy_symbols_with_sector,
TER,6,legacy_symbols_with_sector,
TERN,10,legacy_symbols_with_sector,
TEVA,10,legacy_symbols_with_sector,
TEX,3,legacy_symbols_with_sector,
TFC,11,legacy_symbols_with_sector,
TFII,12,legacy_symbols_with_sector,
TFIN,11,legacy_symbols_with_sector,
TFPM,11,legacy_symbols_with_sector,
TFSA,11,legacy_symbols_with_sector,
TFSL,11,legacy_symbols_with_sector,
TFX,10,legacy_symbols_with_sector,
TG,3,legacy_symbols_with_sector,
TGB,12,legacy_symbols_with_sector,
TGE,1,legacy_symbols_with_sector,
TGL,12,legacy_symbols_with_sector,
TGLS,3,legacy_symbols_with_sector,
TGNA,7,legacy_symbols_with_sector,
TGS,8,legacy_symbols_with_sector,
TGT,9,legacy_symbols_with_sector,
TGTX,10,legacy_symbols_with_sector,
TH,12,legacy_symbols_with_sector,
THC,10,legacy_symbols_with_sector,
THCH,9,legacy_symbols_with_sector,
THFF,11,legacy_symbols_with_sector,
THG,11,legacy_symbols_with_sector,
THM,12,legacy_symbols_with_sector,
THO,2,legacy_symbols_with_sector,
THR,3,legacy_symbols_with_sector,
THRM,2,legacy_symbols_with_sector,
THRY,12,legacy_symbols_with_sector,
TIGO,7,legacy_symbols_with_sector,
TIGR,11,legacy_symbols_with_sector,
TIL,10,legacy_symbols_with_sector,
TILE,1,legacy_symbols_with_sector,
TIMB,7,legacy_symbols_with_sector,
TIPT,11,legacy_symbols_with_sector,
TISI,9,legacy_symbols_with_sector,
TITN,9,legacy_symbols_with_sector,
TJX,9,legacy_symbols_with_sector,
TK,12,legacy_symbols_with_sector,
TKC,7,legacy_symbols_with_sector,
TKLF,9,legacy_symbols_with_sector,
TKNO,10,legacy_symbols_with_sector,
TKR,3,legacy_symbols_with_sector,
TLF,1,legacy_symbols_with_sector,
TLK,7,legacy_symbols_with_sector,
TLN,8,legacy_symbols_with_sector,
TLPH,10,legacy_symbols_with_sector,
TLRY,10,legacy_symbols_with_sector,
TLS,6,legacy_symbols_with_sector,
TLSA,10,legacy_symbols_with_sector,
TLSIW,10,legacy_symbols_with_sector,
TLYS,9,legacy_symbols_with_sector,
TM,2,legacy_symbols_with_sector,
TMC,12,legacy_symbols_with_sector,
TMCI,10,legacy_symbols_with_sector,
TMCWW,12,legacy_symbols_with_sector,
TMDX,10,legacy_symbols_with_sector,
TME,7,legacy_symbols_with_sector,
TMHC,12,legacy_symbols_with_sector,
TMO,6,legacy_symbols_with_sector,
TMP,11,legacy_symbols_with_sector,
TMQ,12,legacy_symbols_with_sector,
TMUS,7,legacy_symbols_with_sector,
TNC,3,legacy_symbols_with_sector,
TNDM,10,legacy_symbols_with_sector,
TNET,12,legacy_symbols_with_sector,
TNGX,10,legacy_symbols_with_sector,
TNK,12,legacy_symbols_with_sector,
TNL,12,legacy_symbols_with_sector,
TNON,10,legacy_symbols_with_sector,
TNXP,10,legacy_symbols_with_sector,
TNYA,10,legacy_symbols_with_sector,
TOI,10,legacy_symbols_with_sector,
TOIIW,10,legacy_symbols_with_sector,
TOL,12,legacy_symbols_with_sector,
TOMZ,5,legacy_symbols_with_sector,
TOON,12,legacy_symbols_with_sector,
TOP,11,legacy_symbols_with_sector,
TOPS,12,legacy_symbols_with_sector,
TOST,6,legacy_symbols_with_sector,
TOUR,12,legacy_symbols_with_sector,
TOVX,10,legacy_symbols_with_sector,
TPB,1,legacy_symbols_with_sector,
TPC,12,legacy_symbols_with_sector,
TPCS,3,legacy_symbols_with_sector,
TPG,11,legacy_symbols_with_sector,
TPH,12,legacy_symbols_with_sector,
TPL,11,legacy_symbols_with_sector,
TPR,1,legacy_symbols_with_sector,
TPST,10,legacy_symbols_with_sector,
TPTA,11,legacy_symbols_with_sector,
TPVG,12,legacy_symbols_with_sector,
TR,1,legacy_symbols_with_sector,
TRAK,6,legacy_symbols_with_sector,
TRAW,10,legacy_symbols_with_sector,
TRC,11,legacy_symbols_with_sector,
TRDA,10,legacy_symbols_with_sector,
TREE,11,legacy_symbols_with_sector,
TREX,12,legacy_symbols_with_sector,
TRGP,8,legacy_symbols_with_sector,
TRI,1,legacy_symbols_with_sector,
TRIB,10,legacy_symbols_with_sector,
TRIN,12,legacy_symbols_with_sector,
TRIP,6,legacy_symbols_with_sector,
TRMB,6,legacy_symbols_with_sector,
TRMD,12,legacy_symbols_with_sector,
TRMK,11,legacy_symbols_with_sector,
TRN,3,legacy_symbols_with_sector,
TRNO,11,legacy_symbols_with_sector,
TRNS,6,legacy_symbols_with_sector,
TRON,11,legacy_symbols_with_sector,
TROO,11,legacy_symbols_with_sector,
TROW,11,legacy_symbols_with_sector,
TROX,5,legacy_symbols_with_sector,
TRP,8,legacy_symbols_with_sector,
TRS,3,legacy_symbols_with_sector,
TRST,11,legacy_symbols_with_sector,
TRT,3,legacy_symbols_with_sector,
TRTX,11,legacy_symbols_with_sector,
TRU,12,legacy_symbols_with_sector,
TRUG,1,legacy_symbols_with_sector,
TRUP,11,legacy_symbols_with_sector,
TRV,11,legacy_symbols_with_sector,
TRVG,6,legacy_symbols_with_sector,
TRVI,10,legacy_symbols_with_sector,
TRX,12,legacy_symbols_with_sector,
TS,3,legacy_symbols_with_sector,
TSAT,7,legacy_symbols_with_sector,
TSBK,11,legacy_symbols_with_sector,
TSCO,9,legacy_symbols_with_sector,
TSEM,6,legacy_symbols_with_sector,
TSHA,10,legacy_symbols_with_sector,
TSLA,2,legacy_symbols_with_sector,
TSLX,12,legacy_symbols_with_sector,
TSM,6,legacy_symbols_with_sector,
TSN,1,legacy_symbols_with_sector,
TSQ,7,legacy_symbols_with_sector,
TSSI,12,legacy_symbols_with_sector,
TT,6,legacy_symbols_with_sector,
TTC,3,legacy_symbols_with_sector,
TTD,6,legacy_symbols_with_sector,
TTE,4,legacy_symbols_with_sector,
TTEC,12,legacy_symbols_with_sector,
TTEK,12,legacy_symbols_with_sector,
TTGT,7,legacy_symbols_with_sector,
TTI,4,legacy_symbols_with_sector,
TTMI,6,legacy_symbols_with_sector,
TTSH,9,legacy_symbols_with_sector,
TTWO,6,legacy_symbols_with_sector,
TU,7,legacy_symbols_with_sector,
TULP,1,legacy_symbols_with_sector,
TUSK,4,legacy_symbols_with_sector,
TUYA,6,legacy_symbols_with_sector,
TV,7,legacy_symbols_with_sector,
TVC,8,legacy_symbols_with_sector,
TVE,8,legacy_symbols_with_sector,
TVGNW,10,legacy_symbols_with_sector,
TVRD,10,legacy_symbols_with_sector,
TVTX,10,legacy_symbols_with_sector,
TW,11,legacy_symbols_with_sector,
TWAV,6,legacy_symbols_with_sector,
TWI,3,legacy_symbols_with_sector,
TWIN,3,legacy_symbols_with_sector,
TWLO,6,legacy_symbols_with_sector,
TWO,11,legacy_symbols_with_sector,
TWST,10,legacy_symbols_with_sector,
TX,3,legacy_symbols_with_sector,
TXG,6,legacy_symbols_with_sector,
TXMD,10,legacy_symbols_with_sector,
TXN,6,legacy_symbols_with_sector,
TXNM,8,legacy_symbols_with_sector,
TXRH,9,legacy_symbols_with_sector,
TXT,3,legacy_symbols_with_sector,
TYGO,6,legacy_symbols_with_sector,
TYL,6,legacy_symbols_with_sector,
TYRA,10,legacy_symbols_with_sector,
TZOO,12,legacy_symbols_with_sector,
U,6,legacy_symbols_with_sector,
UA,1,legacy_symbols_with_sector,
UAA,1,legacy_symbols_with_sector,
UAL,12,legacy_symbols_with_sector,
UAMY,3,legacy_symbols_with_sector,
UAN,5,legacy_symbols_with_sector,
UAVS,3,legacy_symbols_with_sector,
UBCP,11,legacy_symbols_with_sector,
UBER,12,legacy_symbols_with_sector,
UBFO,11,legacy_symbols_with_sector,
UBS,11,legacy_symbols_with_sector,
UBSI,11,legacy_symbols_with_sector,
UCB,11,legacy_symbols_with_sector,
UCL,7,legacy_symbols_with_sector,
UCTT,6,legacy_symbols_with_sector,
UDMY,12,legacy_symbols_with_sector,
UDR,11,legacy_symbols_with_sector,
UE,11,legacy_symbols_with_sector,
UEC,12,legacy_symbols_with_sector,
UEIC,2,legacy_symbols_with_sector,
UFCS,11,legacy_symbols_with_sector,
UFI,1,legacy_symbols_with_sector,
UFPI,12,legacy_symbols_with_sector,
UFPT,10,legacy_symbols_with_sector,
UG,5,legacy_symbols_with_sector,
UGI,8,legacy_symbols_with_sector,
UGP,8,legacy_symbols_with_sector,
UGRO,9,legacy_symbols_with_sector,
UHAL,12,legacy_symbols_with_sector,
UHAL-B,12,legacy_symbols_with_sector,
UHG,12,legacy_symbols_with_sector,
UHGWW,12,legacy_symbols_with_sector,
UHS,10,legacy_symbols_with_sector,
UHT,11,legacy_symbols_with_sector,
UI,6,legacy_symbols_with_sector,
UIS,6,legacy_symbols_with_sector,
UK,12,legacy_symbols_with_sector,
UL,5,legacy_symbols_with_sector,
ULBI,6,legacy_symbols_with_sector,
ULCC,12,legacy_symbols_with_sector,
ULH,12,legacy_symbols_with_sector,
ULTA,9,legacy_symbols_with_sector,
UMBF,11,legacy_symbols_with_sector,
UMC,6,legacy_symbols_with_sector,
UMH,11,legacy_symbols_with_sector,
UNB,11,legacy_symbols_with_sector,
UNCY,10,legacy_symbols_with_sector,
UNF,9,legacy_symbols_with_sector,
UNFI,9,legacy_symbols_with_sector,
UNH,11,legacy_symbols_with_sector,
UNIT,7,legacy_symbols_with_sector,
UNM,11,legacy_symbols_with_sector,
UNMA,11,legacy_symbols_with_sector,
UNP,12,legacy_symbols_with_sector,
UNTY,11,legacy_symbols_with_sector,
UOKA,11,legacy_symbols_with_sector,
UONE,7,legacy_symbols_with_sector,
UONEK,7,legacy_symbols_with_sector,
UP,12,legacy_symbols_with_sector,
UPBD,12,legacy_symbols_with_sector,
UPC,10,legacy_symbols_with_sector,
UPLD,6,legacy_symbols_with_sector,
UPS,12,legacy_symbols_with_sector,
UPST,11,legacy_symbols_with_sector,
UPWK,6,legacy_symbols_with_sector,
UPXI,11,legacy_symbols_with_sector,
URBN,9,legacy_symbols_with_sector,
URG,12,legacy_symbols_with_sector,
URGN,10,legacy_symbols_with_sector,
URI,12,legacy_symbols_with_sector,
USAC,8,legacy_symbols_with_sector,
USAS,12,legacy_symbols_with_sector,
USAU,12,legacy_symbols_with_sector,
USB,11,legacy_symbols_with_sector,
USBC,6,legacy_symbols_with_sector,
USCB,11,legacy_symbols_with_sector,
USEA,12,legacy_symbols_with_sector,
USEG,4,legacy_symbols_with_sector,
USFD,9,legacy_symbols_with_sector,
USIO,11,legacy_symbols_with_sector,
USLM,12,legacy_symbols_with_sector,
USNA,10,legacy_symbols_with_sector,
USPH,10,legacy_symbols_with_sector,
UTHR,10,legacy_symbols_with_sector,
UTI,12,legacy_symbols_with_sector,
UTL,8,legacy_symbols_with_sector,
UTMD,10,legacy_symbols_with_sector,
UTSI,6,legacy_symbols_with_sector,
UTZ,1,legacy_symbols_with_sector,
UUU,9,legacy_symbols_with_sector,
UUUU,12,legacy_symbols_with_sector,
UVE,11,legacy_symbols_with_sector,
UVSP,11,legacy_symbols_with_sector,
UVV,9,legacy_symbols_with_sector,
UWMC,11,legacy_symbols_with_sector,
UXIN,12,legacy_symbols_with_sector,
UZD,7,legacy_symbols_with_sector,
UZE,7,legacy_symbols_with_sector,
UZF,7,legacy_symbols_with_sector,
V,12,legacy_symbols_with_sector,
VABK,11,legacy_symbols_with_sector,
VAC,11,legacy_symbols_with_sector,
VAL,4,legacy_symbols_with_sector,
VALE,12,legacy_symbols_with_sector,
VALN,10,legacy_symbols_with_sector,
VALU,11,legacy_symbols_with_sector,
VANI,10,legacy_symbols_with_sector,
VATE,3,legacy_symbols_with_sector,
VBNK,11,legacy_symbols_with_sector,
VC,2,legacy_symbols_with_sector,
VCEL,10,legacy_symbols_with_sector,
VCTR,11,legacy_symbols_with_sector,
VCYT,10,legacy_symbols_with_sector,
VECO,3,legacy_symbols_with_sector,
VEEE,3,legacy_symbols_with_sector,
VEEV,6,legacy_symbols_with_sector,
VEL,11,legacy_symbols_with_sector,
VELO,3,legacy_symbols_with_sector,
VEON,7,legacy_symbols_with_sector,
VERA,10,legacy_symbols_with_sector,
VERI,6,legacy_symbols_with_sector,
VERO,10,legacy_symbols_with_sector,
VERU,10,legacy_symbols_with_sector,
VERX,6,legacy_symbols_with_sector,
VET,4,legacy_symbols_with_sector,
VFC,1,legacy_symbols_with_sector,
VFF,1,legacy_symbols_with_sector,
VFS,2,legacy_symbols_with_sector,
VG,8,legacy_symbols_with_sector,
VGAS,5,legacy_symbols_with_sector,
VGASW,5,legacy_symbols_with_sector,
VGZ,12,legacy_symbols_with_sector,
VHC,11,legacy_symbols_with_sector,
VHI,5,legacy_symbols_with_sector,
VIA,6,legacy_symbols_with_sector,
VIASP,8,legacy_symbols_with_sector,
VIAV,6,legacy_symbols_with_sector,
VICI,11,legacy_symbols_with_sector,
VICR,6,legacy_symbols_with_sector,
VINP,11,legacy_symbols_with_sector,
VIOT,2,legacy_symbols_with_sector,
VIPS,9,legacy_symbols_with_sector,
VIR,10,legacy_symbols_with_sector,
VIRC,3,legacy_symbols_with_sector,
VIRT,11,legacy_symbols_with_sector,
VISN,6,legacy_symbols_with_sector,
VIST,4,legacy_symbols_with_sector,
VITL,1,legacy_symbols_with_sector,
VIV,7,legacy_symbols_with_sector,
VIVKD,12,legacy_symbols_with_sector,
VIVO,8,legacy_symbols_with_sector,
VIVS,10,legacy_symbols_with_sector,
VKTX,10,legacy_symbols_with_sector,
VLGEA,9,legacy_symbols_with_sector,
VLN,6,legacy_symbols_with_sector,
VLO,4,legacy_symbols_with_sector,
VLRS,12,legacy_symbols_with_sector,
VLY,11,legacy_symbols_with_sector,
VLYPO,11,legacy_symbols_with_sector,
VLYPP,11,legacy_symbols_with_sector,
VMAR,3,legacy_symbols_with_sector,
VMC,12,legacy_symbols_with_sector,
VMD,10,legacy_symbols_with_sector,
VMI,3,legacy_symbols_with_sector,
VNCE,9,legacy_symbols_with_sector,
VNDA,10,legacy_symbols_with_sector,
VNET,6,legacy_symbols_with_sector,
VNO,11,legacy_symbols_with_sector,
VNOM,4,legacy_symbols_with_sector,
VNRX,10,legacy_symbols_with_sector,
VNT,6,legacy_symbols_with_sector,
VOC,4,legacy_symbols_with_sector,
VOD,7,legacy_symbols_with_sector,
VOR,10,legacy_symbols_with_sector,
VOXR,12,legacy_symbols_with_sector,
VOYA,11,legacy_symbols_with_sector,
VPG,6,legacy_symbols_with_sector,
VRA,1,legacy_symbols_with_sector,
VRAX,10,legacy_symbols_with_sector,
VRCA,10,legacy_symbols_with_sector,
VRDN,10,legacy_symbols_with_sector,
VRE,11,legacy_symbols_with_sector,
VREX,6,legacy_symbols_with_sector,
VRME,6,legacy_symbols_with_sector,
VRNS,6,legacy_symbols_with_sector,
VRRM,12,legacy_symbols_with_sector,
VRSK,6,legacy_symbols_with_sector,
VRSN,6,legacy_symbols_with_sector,
VRT,6,legacy_symbols_with_sector,
VRTS,11,legacy_symbols_with_sector,
VRTX,10,legacy_symbols_with_sector,
VS,6,legacy_symbols_with_sector,
VSA,12,legacy_symbols_with_sector,
VSAT,6,legacy_symbols_with_sector,
VSCO,9,legacy_symbols_with_sector,
VSEC,12,legacy_symbols_with_sector,
VSEE,10,legacy_symbols_with_sector,
VSEEW,10,legacy_symbols_with_sector,
