symbol,first_snapshot_year,latest_snapshot_year,sources,asset_types,statuses,alpha_vantage_symbol,yahoo_symbol_candidate,local_symbol_candidate,symbol_suffix_type,needs_symbol_validation,yf_symbol,rejection_reason
HIBB,2010,2022,alpha_vantage_listing_status,Stock,Active,HIBB,HIBB,HIBB,plain,False,HIBB,
HIFR,2015,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HIFR,HIFR,HIFR,plain,False,HIFR,
HIFS,2010,2022,alpha_vantage_listing_status,Stock,Active,HIFS,HIFS,HIFS,plain,False,HIFS,
HIG,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HIG,HIG,HIG,plain,False,HIG,
HIGA,2020,2021,alpha_vantage_listing_status,Stock,Active,HIGA,HIGA,HIGA,plain,False,HIGA,
HIHO,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HIHO,HIHO,HIHO,plain,False,HIHO,
HII,2011,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HII,HII,HII,plain,False,HII,
HIII,2021,2021,alpha_vantage_listing_status,Stock,Active,HIII,HIII,HIII,plain,False,HIII,
HIIIU,2021,2021,alpha_vantage_listing_status,Stock,Active,HIIIU,HIIIU,HIIIU,plain,False,HIIIU,
HIIIW,2021,2021,alpha_vantage_listing_status,Stock,Active,HIIIW,HIIIW,HIIIW,plain,False,HIIIW,
HIL,2010,2022,alpha_vantage_listing_status,Stock,Active,HIL,HIL,HIL,plain,False,HIL,
HILL,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HILL,HILL,HILL,plain,False,HILL,
HIMS,2019,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HIMS,HIMS,HIMS,plain,False,HIMS,
HIMX,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HIMX,HIMX,HIMX,plain,False,HIMX,
HIND,2016,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HIND,HIND,HIND,plain,False,HIND,
HIPO,2021,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HIPO,HIPO,HIPO,plain,False,HIPO,
HIRE,2010,2021,alpha_vantage_listing_status,Stock,Delisted,HIRE,HIRE,HIRE,plain,False,HIRE,
HITI,2019,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HITI,HITI,HITI,plain,False,HITI,
HITK,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HITK,HITK,HITK,plain,False,HITK,
HITT,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HITT,HITT,HITT,plain,False,HITT,
HIVE,2014,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active|Delisted,HIVE,HIVE,HIVE,plain,False,HIVE,
HIW,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HIW,HIW,HIW,plain,False,HIW,
HIX-R,2022,2022,alpha_vantage_listing_status,Stock,Active,HIX-R,HIX-R,HIX.R,class_or_suffix,True,HIX-R,
HJV,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HJV,HJV,HJV,plain,False,HJV,
HKD,2022,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HKD,HKD,HKD,plain,False,HKD,
HKFI,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HKFI,HKFI,HKFI,plain,False,HKFI,
HKRSQ,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HKRSQ,HKRSQ,HKRSQ,plain,False,HKRSQ,
HL,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HL,HL,HL,plain,False,HL,
HLAH,2021,2021,alpha_vantage_listing_status,Stock,Active,HLAH,HLAH,HLAH,plain,False,HLAH,
HLAHU,2021,2021,alpha_vantage_listing_status,Stock,Active,HLAHU,HLAHU,HLAHU,plain,False,HLAHU,
HLAHW,2021,2021,alpha_vantage_listing_status,Stock,Active,HLAHW,HLAHW,HLAHW,plain,False,HLAHW,
HLF,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HLF,HLF,HLF,plain,False,HLF,
HLG,2015,2021,alpha_vantage_listing_status,Stock,Active,HLG,HLG,HLG,plain,False,HLG,
HLI,2015,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HLI,HLI,HLI,plain,False,HLI,
HLIO,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HLIO,HLIO,HLIO,plain,False,HLIO,
HLIT,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HLIT,HLIT,HLIT,plain,False,HLIT,
HLLY,2022,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HLLY,HLLY,HLLY,plain,False,HLLY,
HLMN,2020,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HLMN,HLMN,HLMN,plain,False,HLMN,
HLMNW,2020,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HLMNW,HLMNW,HLMNW,plain,False,HLMNW,
HLN,2022,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HLN,HLN,HLN,plain,False,HLN,
HLNE,2017,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HLNE,HLNE,HLNE,plain,False,HLNE,
HLS,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HLS,HLS,HLS,plain,False,HLS,
HLSS,2012,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HLSS,HLSS,HLSS,plain,False,HLSS,
HLT,2013,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HLT,HLT,HLT,plain,False,HLT,
HLTH,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HLTH,HLTH,HLTH,plain,False,HLTH,
HLVX,2022,2022,alpha_vantage_listing_status,Stock,Active,HLVX,HLVX,HLVX,plain,False,HLVX,
HLX,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HLX,HLX,HLX,plain,False,HLX,
HMA,2010,2022,alpha_vantage_listing_status,Stock,Active|Delisted,HMA,HMA,HMA,plain,False,HMA,
HMAC,2022,2022,alpha_vantage_listing_status,Stock,Active,HMAC,HMAC,HMAC,plain,False,HMAC,
HMACR,2022,2022,alpha_vantage_listing_status,Stock,Active,HMACR,HMACR,HMACR,plain,False,HMACR,
HMACU,2022,2022,alpha_vantage_listing_status,Stock,Active,HMACU,HMACU,HMACU,plain,False,HMACU,
HMACW,2022,2022,alpha_vantage_listing_status,Stock,Active,HMACW,HMACW,HMACW,plain,False,HMACW,
HMC,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HMC,HMC,HMC,plain,False,HMC,
HMCO,2021,2021,alpha_vantage_listing_status,Stock,Active,HMCO,HMCO,HMCO,plain,False,HMCO,
HMCOU,2020,2021,alpha_vantage_listing_status,Stock,Active,HMCOU,HMCOU,HMCOU,plain,False,HMCOU,
HMCOW,2021,2021,alpha_vantage_listing_status,Stock,Active,HMCOW,HMCOW,HMCOW,plain,False,HMCOW,
HME,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HME,HME,HME,plain,False,HME,
HMG,2010,2021,alpha_vantage_listing_status,Stock,Active,HMG,HMG,HMG,plain,False,HMG,
HMHC,2013,2021,alpha_vantage_listing_status,Stock,Active,HMHC,HMHC,HMHC,plain,False,HMHC,
HMIN,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HMIN,HMIN,HMIN,plain,False,HMIN,
HMLP,2014,2022,alpha_vantage_listing_status,Stock,Active,HMLP,HMLP,HMLP,plain,False,HMLP,
HMN,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HMN,HMN,HMN,plain,False,HMN,
HMNF,2010,2022,alpha_vantage_listing_status,Stock,Active,HMNF,HMNF,HMNF,plain,False,HMNF,
HMPR,2016,2021,alpha_vantage_listing_status,Stock,Delisted,HMPR,HMPR,HMPR,plain,False,HMPR,
HMPT,2021,2022,alpha_vantage_listing_status,Stock,Active,HMPT,HMPT,HMPT,plain,False,HMPT,
HMR,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HMR,HMR,HMR,plain,False,HMR,
HMST,2012,2022,alpha_vantage_listing_status,Stock,Active,HMST,HMST,HMST,plain,False,HMST,
HMSY,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HMSY,HMSY,HMSY,plain,False,HMSY,
HMTA,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HMTA,HMTA,HMTA,plain,False,HMTA,
HMTV,2013,2021,alpha_vantage_listing_status,Stock,Active,HMTV,HMTV,HMTV,plain,False,HMTV,
HMY,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HMY,HMY,HMY,plain,False,HMY,
HNBC,2017,2021,alpha_vantage_listing_status,Stock,Delisted,HNBC,HNBC,HNBC,plain,False,HNBC,
HNH,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HNH,HNH,HNH,plain,False,HNH,
HNI,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HNI,HNI,HNI,plain,False,HNI,
HNIN,2016,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HNIN,HNIN,HNIN,plain,False,HNIN,
HNNA,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HNNA,HNNA,HNNA,plain,False,HNNA,
HNNAZ,2021,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HNNAZ,HNNAZ,HNNAZ,plain,False,HNNAZ,
HNR,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HNR,HNR,HNR,plain,False,HNR,
HNRG,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HNRG,HNRG,HNRG,plain,False,HNRG,
HNSN,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HNSN,HNSN,HNSN,plain,False,HNSN,
HNST,2021,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HNST,HNST,HNST,plain,False,HNST,
HNT,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HNT,HNT,HNT,plain,False,HNT,
HNVR,2022,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HNVR,HNVR,HNVR,plain,False,HNVR,
HNZ,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HNZ,HNZ,HNZ,plain,False,HNZ,
HOFT,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HOFT,HOFT,HOFT,plain,False,HOFT,
HOG,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HOG,HOG,HOG,plain,False,HOG,
HOGS,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HOGS,HOGS,HOGS,plain,False,HOGS,
HOLI,2010,2022,alpha_vantage_listing_status,Stock,Active,HOLI,HOLI,HOLI,plain,False,HOLI,
HOLL,2014,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HOLL,HOLL,HOLL,plain,False,HOLL,
HOLO,2021,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HOLO,HOLO,HOLO,plain,False,HOLO,
HOLOW,2021,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HOLOW,HOLOW,HOLOW,plain,False,HOLOW,
HOLUU,2020,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HOLUU,HOLUU,HOLUU,plain,False,HOLUU,
HOLX,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HOLX,HOLX,HOLX,plain,False,HOLX,
HOMB,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HOMB,HOMB,HOMB,plain,False,HOMB,
HOME,2016,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HOME,HOME,HOME,plain,False,HOME,
HON,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HON,HON,HON,plain,False,HON,
HONE,2016,2022,alpha_vantage_listing_status,Stock,Active,HONE,HONE,HONE,plain,False,HONE,
HOOD,2021,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HOOD,HOOD,HOOD,plain,False,HOOD,
HOPE,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HOPE,HOPE,HOPE,plain,False,HOPE,
HORI,2022,2022,alpha_vantage_listing_status,Stock,Active,HORI,HORI,HORI,plain,False,HORI,
HORIU,2021,2022,alpha_vantage_listing_status,Stock,Active,HORIU,HORIU,HORIU,plain,False,HORIU,
HORIW,2022,2022,alpha_vantage_listing_status,Stock,Active,HORIW,HORIW,HORIW,plain,False,HORIW,
HOS,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HOS,HOS,HOS,plain,False,HOS,
HOTH,2019,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HOTH,HOTH,HOTH,plain,False,HOTH,
HOTR,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HOTR,HOTR,HOTR,plain,False,HOTR,
HOTRW,2012,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HOTRW,HOTRW,HOTRW,plain,False,HOTRW,
HOTT,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HOTT,HOTT,HOTT,plain,False,HOTT,
HOUR,2022,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HOUR,HOUR,HOUR,plain,False,HOUR,
HOUS,2012,2022,alpha_vantage_listing_status,Stock,Active,HOUS,HOUS,HOUS,plain,False,HOUS,
HOV,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HOV,HOV,HOV,plain,False,HOV,
HOVNP,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HOVNP,HOVNP,HOVNP,plain,False,HOVNP,
HOWL,2021,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HOWL,HOWL,HOWL,plain,False,HOWL,
HP,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HP,HP,HP,plain,False,HP,
HPC,2010,2021,alpha_vantage_listing_status,Stock,Delisted,HPC,HPC,HPC,plain,False,HPC,
HPCO,2022,2022,alpha_vantage_listing_status,Stock,Active,HPCO,HPCO,HPCO,plain,False,HPCO,
HPE,2015,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HPE,HPE,HPE,plain,False,HPE,
HPHW,2016,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HPHW,HPHW,HPHW,plain,False,HPHW,
HPJ,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HPJ,HPJ,HPJ,plain,False,HPJ,
HPK,2020,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HPK,HPK,HPK,plain,False,HPK,
HPKEW,2020,2022,alpha_vantage_listing_status,Stock,Active,HPKEW,HPKEW,HPKEW,plain,False,HPKEW,
HPLT,2021,2022,alpha_vantage_listing_status,Stock,Active,HPLT,HPLT,HPLT,plain,False,HPLT,
HPLTU,2021,2022,alpha_vantage_listing_status,Stock,Active,HPLTU,HPLTU,HPLTU,plain,False,HPLTU,
HPLTW,2021,2022,alpha_vantage_listing_status,Stock,Active,HPLTW,HPLTW,HPLTW,plain,False,HPLTW,
HPP,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HPP,HPP,HPP,plain,False,HPP,
HPQ,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HPQ,HPQ,HPQ,plain,False,HPQ,
HPR,2018,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HPR,HPR,HPR,plain,False,HPR,
HPTRP,2016,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HPTRP,HPTRP,HPTRP,plain,False,HPTRP,
HPTX,2012,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HPTX,HPTX,HPTX,plain,False,HPTX,
HPWR,2010,2021,alpha_vantage_listing_status,Stock,Delisted,HPWR,HPWR,HPWR,plain,False,HPWR,
HPX,2020,2022,alpha_vantage_listing_status,Stock,Active,HPX,HPX,HPX,plain,False,HPX,
HPY,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HPY,HPY,HPY,plain,False,HPY,
HQCL,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HQCL,HQCL,HQCL,plain,False,HQCL,
HQI,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HQI,HQI,HQI,plain,False,HQI,
HQY,2014,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HQY,HQY,HQY,plain,False,HQY,
HR,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HR,HR,HR,plain,False,HR,
HRB,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HRB,HRB,HRB,plain,False,HRB,
HRC,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HRC,HRC,HRC,plain,False,HRC,
HRG,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HRG,HRG,HRG,plain,False,HRG,
HRI,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HRI,HRI,HRI,plain,False,HRI,
HRL,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HRL,HRL,HRL,plain,False,HRL,
HRMN,2015,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HRMN,HRMN,HRMN,plain,False,HRMN,
HRMNU,2015,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HRMNU,HRMNU,HRMNU,plain,False,HRMNU,
HRMNW,2015,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HRMNW,HRMNW,HRMNW,plain,False,HRMNW,
HRMY,2020,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HRMY,HRMY,HRMY,plain,False,HRMY,
HROW,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HROW,HROW,HROW,plain,False,HROW,
HROWL,2021,2022,alpha_vantage_listing_status,Stock,Active,HROWL,HROWL,HROWL,plain,False,HROWL,
HROWM,2022,2022,alpha_vantage_listing_status,Stock,Active,HROWM,HROWM,HROWM,plain,False,HROWM,
HRT,2021,2022,alpha_vantage_listing_status,Stock,Active,HRT,HRT,HRT,plain,False,HRT,
HRTG,2014,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HRTG,HRTG,HRTG,plain,False,HRTG,
HRTX,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HRTX,HRTX,HRTX,plain,False,HRTX,
HRZB,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HRZB,HRZB,HRZB,plain,False,HRZB,
HRZN,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HRZN,HRZN,HRZN,plain,False,HRZN,
HS,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HS,HS,HS,plain,False,HS,
HSAC,2019,2021,alpha_vantage_listing_status,Stock,Delisted,HSAC,HSAC,HSAC,plain,False,HSAC,
HSACW,2019,2021,alpha_vantage_listing_status,Stock,Delisted,HSACW,HSACW,HSACW,plain,False,HSACW,
HSBC,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HSBC,HSBC,HSBC,plain,False,HSBC,
HSCS,2022,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HSCS,HSCS,HSCS,plain,False,HSCS,
HSCSW,2022,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HSCSW,HSCSW,HSCSW,plain,False,HSCSW,
HSDT,2014,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HSDT,HSDT,HSDT,plain,False,HSDT,
HSEA,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HSEA,HSEA,HSEA,plain,False,HSEA,
HSEB,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HSEB,HSEB,HSEB,plain,False,HSEB,
HSH,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HSH,HSH,HSH,plain,False,HSH,
HSHP,2022,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HSHP,HSHP,HSHP,plain,False,HSHP,
HSIC,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HSIC,HSIC,HSIC,plain,False,HSIC,
HSICV,2019,2021,alpha_vantage_listing_status,Stock,Delisted,HSICV,HSICV,HSICV,plain,False,HSICV,
HSII,2010,2022,alpha_vantage_listing_status,Stock,Active,HSII,HSII,HSII,plain,False,HSII,
HSKA,2010,2022,alpha_vantage_listing_status,Stock,Active,HSKA,HSKA,HSKA,plain,False,HSKA,
HSNI,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HSNI,HSNI,HSNI,plain,False,HSNI,
HSP,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HSP,HSP,HSP,plain,False,HSP,
HSPUF,2022,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HSPUF,HSPUF,HSPUF,plain,False,HSPUF,
HST,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HST,HST,HST,plain,False,HST,
HSTM,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HSTM,HSTM,HSTM,plain,False,HSTM,
HSY,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HSY,HSY,HSY,plain,False,HSY,
HT,2010,2022,alpha_vantage_listing_status,Stock,Active,HT,HT,HT,plain,False,HT,
HTAQ,2021,2021,alpha_vantage_listing_status,Stock,Active,HTAQ,HTAQ,HTAQ,plain,False,HTAQ,
HTB,2012,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HTB,HTB,HTB,plain,False,HTB,
HTBK,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HTBK,HTBK,HTBK,plain,False,HTBK,
HTCH,2016,2021,alpha_vantage_listing_status,Stock,Delisted,HTCH,HTCH,HTCH,plain,False,HTCH,
HTCO,2022,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HTCO,HTCO,HTCO,plain,False,HTCO,
HTCR,2022,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HTCR,HTCR,HTCR,plain,False,HTCR,
HTF,2012,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HTF,HTF,HTF,plain,False,HTF,
HTFA,2017,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HTFA,HTFA,HTFA,plain,False,HTFA,
HTFB,2021,2022,alpha_vantage_listing_status,Stock,Active,HTFB,HTFB,HTFB,plain,False,HTFB,
HTFC,2022,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HTFC,HTFC,HTFC,plain,False,HTFC,
HTGC,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HTGC,HTGC,HTGC,plain,False,HTGC,
HTGX,2014,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HTGX,HTGX,HTGX,plain,False,HTGX,
HTGX-CL,2018,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HTGX-CL,HTGX-CL,HTGX-CL,class_or_suffix,False,HTGX-CL,
HTGY,2016,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HTGY,HTGY,HTGY,plain,False,HTGY,
HTGY-CL,2017,2021,alpha_vantage_listing_status,Stock,Delisted,HTGY-CL,HTGY-CL,HTGY-CL,class_or_suffix,False,HTGY-CL,
HTGZ,2016,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HTGZ,HTGZ,HTGZ,plain,False,HTGZ,
HTGZ-CL,2017,2021,alpha_vantage_listing_status,Stock,Delisted,HTGZ-CL,HTGZ-CL,HTGZ-CL,class_or_suffix,False,HTGZ-CL,
HTH,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HTH,HTH,HTH,plain,False,HTH,
HTHT,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HTHT,HTHT,HTHT,plain,False,HTHT,
HTLD,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HTLD,HTLD,HTLD,plain,False,HTLD,
HTLF,2010,2022,alpha_vantage_listing_status,Stock,Active,HTLF,HTLF,HTLF,plain,False,HTLF,
HTLFP,2020,2022,alpha_vantage_listing_status,Stock,Active,HTLFP,HTLFP,HTLFP,plain,False,HTLFP,
HTM,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HTM,HTM,HTM,plain,False,HTM,
HTO,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HTO,HTO,HTO,plain,False,HTO,
HTOO,2020,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HTOO,HTOO,HTOO,plain,False,HTOO,
HTOOW,2020,2022,alpha_vantage_listing_status,Stock,Active,HTOOW,HTOOW,HTOOW,plain,False,HTOOW,
HTPA,2021,2021,alpha_vantage_listing_status,Stock,Active,HTPA,HTPA,HTPA,plain,False,HTPA,
HTS,2010,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HTS,HTS,HTS,plain,False,HTS,
HTT,2017,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HTT,HTT,HTT,plain,False,HTT,
HTV,2010,2021,alpha_vantage_listing_status,Stock,Delisted,HTV,HTV,HTV,plain,False,HTV,
HTWR,2016,2021,alpha_vantage_listing_status,Stock,Delisted,HTWR,HTWR,HTWR,plain,False,HTWR,
HTZ,2021,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HTZ,HTZ,HTZ,plain,False,HTZ,
HTZ-R,2019,2021,alpha_vantage_listing_status,Stock,Delisted,HTZ-R,HTZ-R,HTZ.R,class_or_suffix,True,HTZ-R,
HTZWW,2021,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HTZWW,HTZWW,HTZWW,plain,False,HTZWW,
HUBB,2015,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HUBB,HUBB,HUBB,plain,False,HUBB,
HUBG,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HUBG,HUBG,HUBG,plain,False,HUBG,
HUBS,2014,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HUBS,HUBS,HUBS,plain,False,HUBS,
HUD,2018,2021,alpha_vantage_listing_status,Stock,Active|Delisted,HUD,HUD,HUD,plain,False,HUD,
HUDA,2022,2022,alpha_vantage_listing_status,Stock,Active,HUDA,HUDA,HUDA,plain,False,HUDA,
HUDAR,2022,2022,alpha_vantage_listing_status,Stock,Active,HUDAR,HUDAR,HUDAR,plain,False,HUDAR,
HUDAU,2022,2022,alpha_vantage_listing_status,Stock,Active,HUDAU,HUDAU,HUDAU,plain,False,HUDAU,
HUDI,2021,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HUDI,HUDI,HUDI,plain,False,HUDI,
HUGS,2021,2021,alpha_vantage_listing_status,Stock,Active,HUGS,HUGS,HUGS,plain,False,HUGS,
HUIZ,2020,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HUIZ,HUIZ,HUIZ,plain,False,HUIZ,
HUM,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HUM,HUM,HUM,plain,False,HUM,
HUMA,2021,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HUMA,HUMA,HUMA,plain,False,HUMA,
HUMAW,2020,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HUMAW,HUMAW,HUMAW,plain,False,HUMAW,
HUN,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,Stock,Active,HUN,HUN,HUN,plain,False,HUN,
