symbol,first_snapshot_year,latest_snapshot_year,sources,asset_types,statuses,alpha_vantage_symbol,yahoo_symbol_candidate,local_symbol_candidate,symbol_suffix_type,needs_symbol_validation
FXCH,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,FXCH,FXCH,FXCH,plain,False
FXD,2010,2022,alpha_vantage_listing_status,ETF,Active,FXD,FXD,FXD,plain,False
FXE,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,FXE,FXE,FXE,plain,False
FXED,2020,2022,alpha_vantage_listing_status,ETF,Active,FXED,FXED,FXED,plain,False
FXEP,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,FXEP,FXEP,FXEP,plain,False
FXEU,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,FXEU,FXEU,FXEU,plain,False
FXF,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,FXF,FXF,FXF,plain,False
FXG,2010,2022,alpha_vantage_listing_status,ETF,Active,FXG,FXG,FXG,plain,False
FXH,2010,2022,alpha_vantage_listing_status,ETF,Active,FXH,FXH,FXH,plain,False
FXI,2010,2022,alpha_vantage_listing_status,ETF,Active,FXI,FXI,FXI,plain,False
FXJP,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,FXJP,FXJP,FXJP,plain,False
FXL,2010,2022,alpha_vantage_listing_status,ETF,Active,FXL,FXL,FXL,plain,False
FXN,2010,2022,alpha_vantage_listing_status,ETF,Active,FXN,FXN,FXN,plain,False
FXO,2010,2022,alpha_vantage_listing_status,ETF,Active,FXO,FXO,FXO,plain,False
FXP,2010,2022,alpha_vantage_listing_status,ETF,Active,FXP,FXP,FXP,plain,False
FXR,2010,2022,alpha_vantage_listing_status,ETF,Active,FXR,FXR,FXR,plain,False
FXS,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,FXS,FXS,FXS,plain,False
FXSG,2013,2021,alpha_vantage_listing_status,ETF,Active|Delisted,FXSG,FXSG,FXSG,plain,False
FXU,2010,2022,alpha_vantage_listing_status,ETF,Active,FXU,FXU,FXU,plain,False
FXY,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,FXY,FXY,FXY,plain,False
FXZ,2010,2022,alpha_vantage_listing_status,ETF,Active,FXZ,FXZ,FXZ,plain,False
FYC,2011,2022,alpha_vantage_listing_status,ETF,Active,FYC,FYC,FYC,plain,False
FYLD,2013,2022,alpha_vantage_listing_status,ETF,Active,FYLD,FYLD,FYLD,plain,False
FYLG,2022,2022,alpha_vantage_listing_status,ETF,Active,FYLG,FYLG,FYLG,plain,False
FYT,2011,2022,alpha_vantage_listing_status,ETF,Active,FYT,FYT,FYT,plain,False
FYX,2010,2022,alpha_vantage_listing_status,ETF,Active,FYX,FYX,FYX,plain,False
GAA,2014,2022,alpha_vantage_listing_status,ETF,Active,GAA,GAA,GAA,plain,False
GAB,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GAB,GAB,GAB,plain,False
GABF,2022,2022,alpha_vantage_listing_status,ETF,Active,GABF,GABF,GABF,plain,False
GAF,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GAF,GAF,GAF,plain,False
GAL,2012,2022,alpha_vantage_listing_status,ETF,Active,GAL,GAL,GAL,plain,False
GAM,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GAM,GAM,GAM,plain,False
GAMR,2016,2022,alpha_vantage_listing_status,ETF,Active,GAMR,GAMR,GAMR,plain,False
GARD,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GARD,GARD,GARD,plain,False
GARP,2020,2022,alpha_vantage_listing_status,ETF,Active,GARP,GARP,GARP,plain,False
GASL,2010,2022,alpha_vantage_listing_status,ETF,Active,GASL,GASL,GASL,plain,False
GASX,2015,2022,alpha_vantage_listing_status,ETF,Active,GASX,GASX,GASX,plain,False
GATE,2021,2022,alpha_vantage_listing_status,ETF,Active,GATE,GATE,GATE,plain,False
GAZ,2010,2022,alpha_vantage_listing_status,ETF,Active|Delisted,GAZ,GAZ,GAZ,plain,False
GBAB,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GBAB,GBAB,GBAB,plain,False
GBB,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GBB,GBB,GBB,plain,False
GBDV,2019,2021,alpha_vantage_listing_status,ETF,Active,GBDV,GBDV,GBDV,plain,False
GBF,2010,2022,alpha_vantage_listing_status,ETF,Active,GBF,GBF,GBF,plain,False
GBGR,2020,2021,alpha_vantage_listing_status,ETF,Active,GBGR,GBGR,GBGR,plain,False
GBIL,2016,2022,alpha_vantage_listing_status,ETF,Active,GBIL,GBIL,GBIL,plain,False
GBLD,2021,2022,alpha_vantage_listing_status,ETF,Active,GBLD,GBLD,GBLD,plain,False
GBLO,2020,2021,alpha_vantage_listing_status,ETF,Active,GBLO,GBLO,GBLO,plain,False
GBTC,2015,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GBTC,GBTC,GBTC,plain,False
GBUY,2019,2022,alpha_vantage_listing_status,ETF,Active|Delisted,GBUY,GBUY,GBUY,plain,False
GCC,2010,2022,alpha_vantage_listing_status,ETF,Active,GCC,GCC,GCC,plain,False
GCH,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GCH,GCH,GCH,plain,False
GCIG,2021,2021,alpha_vantage_listing_status,ETF,Active,GCIG,GCIG,GCIG,plain,False
GCLN,2022,2022,alpha_vantage_listing_status,ETF,Active,GCLN,GCLN,GCLN,plain,False
GCOR,2020,2022,alpha_vantage_listing_status,ETF,Active,GCOR,GCOR,GCOR,plain,False
GCOW,2016,2022,alpha_vantage_listing_status,ETF,Active,GCOW,GCOW,GCOW,plain,False
GCV,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GCV,GCV,GCV,plain,False
GDAT,2019,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GDAT,GDAT,GDAT,plain,False
GDAY,2012,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GDAY,GDAY,GDAY,plain,False
GDE,2022,2022,alpha_vantage_listing_status,ETF,Active,GDE,GDE,GDE,plain,False
GDF,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GDF,GDF,GDF,plain,False
GDG,2018,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GDG,GDG,GDG,plain,False
GDIV,2022,2022,alpha_vantage_listing_status,ETF,Active,GDIV,GDIV,GDIV,plain,False
GDJJ,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GDJJ,GDJJ,GDJJ,plain,False
GDJS,2016,2021,alpha_vantage_listing_status,ETF,Delisted,GDJS,GDJS,GDJS,plain,False
GDL,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GDL,GDL,GDL,plain,False
GDMA,2018,2022,alpha_vantage_listing_status,ETF,Active,GDMA,GDMA,GDMA,plain,False
GDMN,2021,2022,alpha_vantage_listing_status,ETF,Active,GDMN,GDMN,GDMN,plain,False
GDNA,2019,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GDNA,GDNA,GDNA,plain,False
GDO,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GDO,GDO,GDO,plain,False
GDOC,2021,2022,alpha_vantage_listing_status,ETF,Active,GDOC,GDOC,GDOC,plain,False
GDV,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GDV,GDV,GDV,plain,False
GDVD,2017,2022,alpha_vantage_listing_status,ETF,Active|Delisted,GDVD,GDVD,GDVD,plain,False
GDX,2010,2022,alpha_vantage_listing_status,ETF,Active,GDX,GDX,GDX,plain,False
GDXJ,2010,2022,alpha_vantage_listing_status,ETF,Active,GDXJ,GDXJ,GDXJ,plain,False
GDXS,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GDXS,GDXS,GDXS,plain,False
GDXX,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GDXX,GDXX,GDXX,plain,False
GEM,2015,2022,alpha_vantage_listing_status,ETF,Active,GEM,GEM,GEM,plain,False
GEMD,2022,2022,alpha_vantage_listing_status,ETF,Active,GEMD,GEMD,GEMD,plain,False
GENY,2016,2022,alpha_vantage_listing_status,ETF,Active,GENY,GENY,GENY,plain,False
GENZ,2010,2022,alpha_vantage_listing_status,ETF,Active,GENZ,GENZ,GENZ,plain,False
GEQ,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GEQ,GEQ,GEQ,plain,False
GER,2014,2022,alpha_vantage_listing_status,ETF,Active,GER,GER,GER,plain,False
GERJ,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GERJ,GERJ,GERJ,plain,False
GERM,2020,2022,alpha_vantage_listing_status,ETF,Active,GERM,GERM,GERM,plain,False
GEUR,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GEUR,GEUR,GEUR,plain,False
GF,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GF,GF,GF,plain,False
GFGF,2021,2022,alpha_vantage_listing_status,ETF,Active,GFGF,GFGF,GFGF,plain,False
GFIN,2019,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GFIN,GFIN,GFIN,plain,False
GFOF,2022,2022,alpha_vantage_listing_status,ETF,Active,GFOF,GFOF,GFOF,plain,False
GFY,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GFY,GFY,GFY,plain,False
GGBP,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GGBP,GGBP,GGBP,plain,False
GGE,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GGE,GGE,GGE,plain,False
GGGG,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GGGG,GGGG,GGGG,plain,False
GGLL,2022,2022,alpha_vantage_listing_status,ETF,Active,GGLL,GGLL,GGLL,plain,False
GGLS,2022,2022,alpha_vantage_listing_status,ETF,Active,GGLS,GGLS,GGLS,plain,False
GGM,2013,2022,alpha_vantage_listing_status,ETF,Active,GGM,GGM,GGM,plain,False
GGME,2010,2022,alpha_vantage_listing_status,ETF,Active,GGME,GGME,GGME,plain,False
GGN,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GGN,GGN,GGN,plain,False
GGOV,2012,2022,alpha_vantage_listing_status,ETF,Active,GGOV,GGOV,GGOV,plain,False
GGRW,2021,2022,alpha_vantage_listing_status,ETF,Active,GGRW,GGRW,GGRW,plain,False
GGT,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GGT,GGT,GGT,plain,False
GGTL,2022,2022,alpha_vantage_listing_status,ETF,Active,GGTL,GGTL,GGTL,plain,False
GGZ,2014,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GGZ,GGZ,GGZ,plain,False
GHE,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GHE,GHE,GHE,plain,False
GHI,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF|Stock,Active,GHI,GHI,GHI,plain,False
GHII,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GHII,GHII,GHII,plain,False
GHS,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GHS,GHS,GHS,plain,False
GHTA,2021,2022,alpha_vantage_listing_status,ETF,Active,GHTA,GHTA,GHTA,plain,False
GHY,2012,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GHY,GHY,GHY,plain,False
GHYB,2017,2022,alpha_vantage_listing_status,ETF,Active,GHYB,GHYB,GHYB,plain,False
GHYG,2012,2022,alpha_vantage_listing_status,ETF,Active,GHYG,GHYG,GHYG,plain,False
GIGB,2017,2022,alpha_vantage_listing_status,ETF,Active,GIGB,GIGB,GIGB,plain,False
GII,2010,2022,alpha_vantage_listing_status,ETF,Active,GII,GII,GII,plain,False
GINN,2020,2022,alpha_vantage_listing_status,ETF,Active,GINN,GINN,GINN,plain,False
GIVE,2012,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active|Delisted,GIVE,GIVE,GIVE,plain,False
GK,2010,2022,alpha_vantage_listing_status,ETF|Stock,Active|Delisted,GK,GK,GK,plain,False
GLBL,2015,2022,alpha_vantage_listing_status,ETF|Stock,Active|Delisted,GLBL,GLBL,GLBL,plain,False
GLBY,2018,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GLBY,GLBY,GLBY,plain,False
GLCN,2010,2022,alpha_vantage_listing_status,ETF,Active,GLCN,GLCN,GLCN,plain,False
GLD,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GLD,GLD,GLD,plain,False
GLDC,2016,2021,alpha_vantage_listing_status,ETF,Delisted,GLDC,GLDC,GLDC,plain,False
GLDE,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GLDE,GLDE,GLDE,plain,False
GLDI,2013,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GLDI,GLDI,GLDI,plain,False
GLDM,2018,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GLDM,GLDM,GLDM,plain,False
GLDW,2017,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GLDW,GLDW,GLDW,plain,False
GLIF,2019,2022,alpha_vantage_listing_status,ETF,Active,GLIF,GLIF,GLIF,plain,False
GLIN,2010,2022,alpha_vantage_listing_status,ETF,Active,GLIN,GLIN,GLIN,plain,False
GLL,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GLL,GLL,GLL,plain,False
GLO,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GLO,GLO,GLO,plain,False
GLOF,2015,2022,alpha_vantage_listing_status,ETF,Active,GLOF,GLOF,GLOF,plain,False
GLQ,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GLQ,GLQ,GLQ,plain,False
GLRY,2020,2022,alpha_vantage_listing_status,ETF,Active,GLRY,GLRY,GLRY,plain,False
GLTR,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GLTR,GLTR,GLTR,plain,False
GLU,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GLU,GLU,GLU,plain,False
GLV,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GLV,GLV,GLV,plain,False
GMAN,2019,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GMAN,GMAN,GMAN,plain,False
GMF,2010,2022,alpha_vantage_listing_status,ETF,Active,GMF,GMF,GMF,plain,False
GMFS,2012,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GMFS,GMFS,GMFS,plain,False
GML,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GML,GML,GML,plain,False
GMM,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active|Delisted,GMM,GMM,GMM,plain,False
GMMB,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GMMB,GMMB,GMMB,plain,False
GMOM,2014,2022,alpha_vantage_listing_status,ETF,Active,GMOM,GMOM,GMOM,plain,False
GMTB,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GMTB,GMTB,GMTB,plain,False
GMZ,2013,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GMZ,GMZ,GMZ,plain,False
GNAF,2018,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GNAF,GNAF,GNAF,plain,False
GNAT,2016,2021,alpha_vantage_listing_status,ETF,Delisted,GNAT,GNAT,GNAT,plain,False
GNMA,2012,2022,alpha_vantage_listing_status,ETF,Active,GNMA,GNMA,GNMA,plain,False
GNOM,2019,2022,alpha_vantage_listing_status,ETF,Active,GNOM,GNOM,GNOM,plain,False
GNR,2010,2022,alpha_vantage_listing_status,ETF,Active,GNR,GNR,GNR,plain,False
GNRX,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GNRX,GNRX,GNRX,plain,False
GNT,2011,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GNT,GNT,GNT,plain,False
GOAU,2017,2022,alpha_vantage_listing_status,ETF,Active,GOAU,GOAU,GOAU,plain,False
GOEX,2010,2022,alpha_vantage_listing_status,ETF,Active,GOEX,GOEX,GOEX,plain,False
GOF,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GOF,GOF,GOF,plain,False
GOLY,2021,2022,alpha_vantage_listing_status,ETF,Active,GOLY,GOLY,GOLY,plain,False
GOP,2017,2022,alpha_vantage_listing_status,ETF,Active,GOP,GOP,GOP,plain,False
GOVI,2010,2022,alpha_vantage_listing_status,ETF,Active,GOVI,GOVI,GOVI,plain,False
GOVT,2012,2022,alpha_vantage_listing_status,ETF,Active,GOVT,GOVT,GOVT,plain,False
GOVZ,2020,2022,alpha_vantage_listing_status,ETF,Active,GOVZ,GOVZ,GOVZ,plain,False
GPAL,2021,2022,alpha_vantage_listing_status,ETF,Active,GPAL,GPAL,GPAL,plain,False
GPM,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GPM,GPM,GPM,plain,False
GQRE,2013,2022,alpha_vantage_listing_status,ETF,Active,GQRE,GQRE,GQRE,plain,False
GREI,2021,2022,alpha_vantage_listing_status,ETF,Active,GREI,GREI,GREI,plain,False
GREK,2011,2022,alpha_vantage_listing_status,ETF,Active,GREK,GREK,GREK,plain,False
GRES,2010,2022,alpha_vantage_listing_status,ETF,Active,GRES,GRES,GRES,plain,False
GRF,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GRF,GRF,GRF,plain,False
GRID,2010,2022,alpha_vantage_listing_status,ETF,Active,GRID,GRID,GRID,plain,False
GRMY,2017,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GRMY,GRMY,GRMY,plain,False
GRN,2019,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GRN,GRN,GRN,plain,False
GRNB,2017,2022,alpha_vantage_listing_status,ETF,Active,GRNB,GRNB,GRNB,plain,False
GRNR,2022,2022,alpha_vantage_listing_status,ETF,Active,GRNR,GRNR,GRNR,plain,False
GRPM,2010,2022,alpha_vantage_listing_status,ETF,Active,GRPM,GRPM,GRPM,plain,False
GRR,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GRR,GRR,GRR,plain,False
GRU,2010,2022,alpha_vantage_listing_status,ETF,Active,GRU,GRU,GRU,plain,False
GRWN,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GRWN,GRWN,GRWN,plain,False
GRX,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GRX,GRX,GRX,plain,False
GRZZ,2021,2022,alpha_vantage_listing_status,ETF,Active,GRZZ,GRZZ,GRZZ,plain,False
GSC,2010,2022,alpha_vantage_listing_status,ETF,Active,GSC,GSC,GSC,plain,False
GSEE,2020,2022,alpha_vantage_listing_status,ETF,Active,GSEE,GSEE,GSEE,plain,False
GSEU,2016,2022,alpha_vantage_listing_status,ETF,Active,GSEU,GSEU,GSEU,plain,False
GSEW,2017,2022,alpha_vantage_listing_status,ETF,Active,GSEW,GSEW,GSEW,plain,False
GSFP,2021,2022,alpha_vantage_listing_status,ETF,Active,GSFP,GSFP,GSFP,plain,False
GSG,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GSG,GSG,GSG,plain,False
GSID,2020,2022,alpha_vantage_listing_status,ETF,Active,GSID,GSID,GSID,plain,False
GSIE,2015,2022,alpha_vantage_listing_status,ETF,Active,GSIE,GSIE,GSIE,plain,False
GSIG,2020,2022,alpha_vantage_listing_status,ETF,Active,GSIG,GSIG,GSIG,plain,False
GSJY,2016,2022,alpha_vantage_listing_status,ETF,Active,GSJY,GSJY,GSJY,plain,False
GSLC,2015,2022,alpha_vantage_listing_status,ETF,Active,GSLC,GSLC,GSLC,plain,False
GSP,2010,2022,alpha_vantage_listing_status,ETF,Active,GSP,GSP,GSP,plain,False
GSPY,2020,2022,alpha_vantage_listing_status,ETF,Active,GSPY,GSPY,GSPY,plain,False
GSSC,2017,2022,alpha_vantage_listing_status,ETF,Active,GSSC,GSSC,GSSC,plain,False
GSST,2019,2022,alpha_vantage_listing_status,ETF,Active,GSST,GSST,GSST,plain,False
GSUS,2020,2022,alpha_vantage_listing_status,ETF,Active,GSUS,GSUS,GSUS,plain,False
GSWO,2022,2022,alpha_vantage_listing_status,ETF,Active,GSWO,GSWO,GSWO,plain,False
GSY,2010,2022,alpha_vantage_listing_status,ETF,Active,GSY,GSY,GSY,plain,False
GTAA,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GTAA,GTAA,GTAA,plain,False
GTEK,2021,2022,alpha_vantage_listing_status,ETF,Active,GTEK,GTEK,GTEK,plain,False
GTIP,2016,2022,alpha_vantage_listing_status,ETF,Active,GTIP,GTIP,GTIP,plain,False
GTO,2016,2022,alpha_vantage_listing_status,ETF,Active,GTO,GTO,GTO,plain,False
GTOH,2022,2022,alpha_vantage_listing_status,ETF,Active,GTOH,GTOH,GTOH,plain,False
GTOQ,2020,2022,alpha_vantage_listing_status,ETF,Active,GTOQ,GTOQ,GTOQ,plain,False
GTOS,2022,2022,alpha_vantage_listing_status,ETF,Active,GTOS,GTOS,GTOS,plain,False
GTR,2021,2022,alpha_vantage_listing_status,ETF,Active,GTR,GTR,GTR,plain,False
GUDB,2017,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GUDB,GUDB,GUDB,plain,False
GULF,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GULF,GULF,GULF,plain,False
GUNR,2011,2022,alpha_vantage_listing_status,ETF,Active,GUNR,GUNR,GUNR,plain,False
GUR,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GUR,GUR,GUR,plain,False
GURI,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GURI,GURI,GURI,plain,False
GURU,2012,2022,alpha_vantage_listing_status,ETF,Active,GURU,GURU,GURU,plain,False
GURX,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GURX,GURX,GURX,plain,False
GUSA,2022,2022,alpha_vantage_listing_status,ETF,Active,GUSA,GUSA,GUSA,plain,False
GUSH,2015,2022,alpha_vantage_listing_status,ETF,Active,GUSH,GUSH,GUSH,plain,False
GUT,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,GUT,GUT,GUT,plain,False
GVAL,2014,2022,alpha_vantage_listing_status,ETF,Active,GVAL,GVAL,GVAL,plain,False
GVI,2010,2022,alpha_vantage_listing_status,ETF,Active,GVI,GVI,GVI,plain,False
GVIP,2016,2022,alpha_vantage_listing_status,ETF,Active,GVIP,GVIP,GVIP,plain,False
GVLU,2022,2022,alpha_vantage_listing_status,ETF,Active,GVLU,GVLU,GVLU,plain,False
GVT,2016,2021,alpha_vantage_listing_status,ETF,Delisted,GVT,GVT,GVT,plain,False
GWL,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GWL,GWL,GWL,plain,False
GWX,2010,2022,alpha_vantage_listing_status,ETF,Active,GWX,GWX,GWX,plain,False
GXC,2010,2022,alpha_vantage_listing_status,ETF,Active,GXC,GXC,GXC,plain,False
GXDW,2019,2022,alpha_vantage_listing_status,ETF,Active,GXDW,GXDW,GXDW,plain,False
GYEN,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,GYEN,GYEN,GYEN,plain,False
GYLD,2012,2022,alpha_vantage_listing_status,ETF,Active,GYLD,GYLD,GYLD,plain,False
HACK,2014,2022,alpha_vantage_listing_status,ETF,Active,HACK,HACK,HACK,plain,False
HACV,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,HACV,HACV,HACV,plain,False
HACW,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,HACW,HACW,HACW,plain,False
HAHA,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,HAHA,HAHA,HAHA,plain,False
HAIL,2017,2022,alpha_vantage_listing_status,ETF,Active,HAIL,HAIL,HAIL,plain,False
HAKD,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,HAKD,HAKD,HAKD,plain,False
HAKK,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,HAKK,HAKK,HAKK,plain,False
HAO,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active|Delisted,HAO,HAO,HAO,plain,False
HAP,2010,2022,alpha_vantage_listing_status,ETF,Active,HAP,HAP,HAP,plain,False
HAPI,2022,2022,alpha_vantage_listing_status,ETF,Active,HAPI,HAPI,HAPI,plain,False
HAPY,2022,2022,alpha_vantage_listing_status,ETF,Active,HAPY,HAPY,HAPY,plain,False
HART,2013,2022,alpha_vantage_listing_status,ETF|Stock,Active|Delisted,HART,HART,HART,plain,False
HAUD,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,HAUD,HAUD,HAUD,plain,False
HAUS,2022,2022,alpha_vantage_listing_status,ETF,Active,HAUS,HAUS,HAUS,plain,False
HAUZ,2013,2022,alpha_vantage_listing_status,ETF,Active,HAUZ,HAUZ,HAUZ,plain,False
HAWX,2015,2022,alpha_vantage_listing_status,ETF,Active,HAWX,HAWX,HAWX,plain,False
HBU,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,HBU,HBU,HBU,plain,False
HBZ,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,HBZ,HBZ,HBZ,plain,False
HCOM,2011,2022,alpha_vantage_listing_status,ETF,Active,HCOM,HCOM,HCOM,plain,False
HCOR,2017,2021,alpha_vantage_listing_status,ETF,Active|Delisted,HCOR,HCOR,HCOR,plain,False
HCRB,2020,2022,alpha_vantage_listing_status,ETF,Active,HCRB,HCRB,HCRB,plain,False
HCRF,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,HCRF,HCRF,HCRF,plain,False
HDAW,2015,2022,alpha_vantage_listing_status,ETF,Active,HDAW,HDAW,HDAW,plain,False
HDEE,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,HDEE,HDEE,HDEE,plain,False
HDEF,2015,2022,alpha_vantage_listing_status,ETF,Active,HDEF,HDEF,HDEF,plain,False
HDEZ,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,HDEZ,HDEZ,HDEZ,plain,False
HDG,2011,2022,alpha_vantage_listing_status,ETF,Active,HDG,HDG,HDG,plain,False
HDGE,2011,2022,alpha_vantage_listing_status,ETF,Active,HDGE,HDGE,HDGE,plain,False
HDGI,2013,2021,alpha_vantage_listing_status,ETF,Active|Delisted,HDGI,HDGI,HDGI,plain,False
HDIV,2020,2022,alpha_vantage_listing_status,ETF,Active,HDIV,HDIV,HDIV,plain,False
HDLB,2019,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,HDLB,HDLB,HDLB,plain,False
HDLV,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,HDLV,HDLV,HDLV,plain,False
HDMV,2016,2022,alpha_vantage_listing_status,ETF,Active,HDMV,HDMV,HDMV,plain,False
HDRO,2021,2022,alpha_vantage_listing_status,ETF,Active,HDRO,HDRO,HDRO,plain,False
HDRW,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,HDRW,HDRW,HDRW,plain,False
HDUS,2022,2022,alpha_vantage_listing_status,ETF,Active,HDUS,HDUS,HDUS,plain,False
