symbol,first_snapshot_year,latest_snapshot_year,sources,asset_types,statuses,alpha_vantage_symbol,yahoo_symbol_candidate,local_symbol_candidate,symbol_suffix_type,needs_symbol_validation
APAAF,2026,2026,runtime_symbols_txt,,Active,APAAF,APAAF,APAAF,plain,False
APACR,2026,2026,runtime_symbols_txt,,Active,APACR,APACR,APACR,plain,False
APAD,2026,2026,runtime_symbols_txt,,Active,APAD,APAD,APAD,plain,False
APADR,2026,2026,runtime_symbols_txt,,Active,APADR,APADR,APADR,plain,False
APADU,2026,2026,runtime_symbols_txt,,Active,APADU,APADU,APADU,plain,False
APAT,2026,2026,runtime_symbols_txt,,Active,APAT,APAT,APAT,plain,False
APCX,2026,2026,runtime_symbols_txt,,Active,APCX,APCX,APCX,plain,False
APEX,2026,2026,runtime_symbols_txt,,Active,APEX,APEX,APEX,plain,False
APGE,2026,2026,runtime_symbols_txt,,Active,APGE,APGE,APGE,plain,False
APGOF,2026,2026,runtime_symbols_txt,,Active,APGOF,APGOF,APGOF,plain,False
APHD,2026,2026,runtime_symbols_txt,,Active,APHD,APHD,APHD,plain,False
APHP,2026,2026,runtime_symbols_txt,,Active,APHP,APHP,APHP,plain,False
APMC,2026,2026,runtime_symbols_txt,,Active,APMC,APMC,APMC,plain,False
APMCF,2026,2026,runtime_symbols_txt,,Active,APMCF,APMCF,APMCF,plain,False
APN,2026,2026,runtime_symbols_txt,,Active,APN,APN,APN,plain,False
APO.PA,2026,2026,runtime_symbols_txt,,Active,APO.PA,APO.PA,APO.PA,preferred_or_special,False
APOS,2026,2026,runtime_symbols_txt,,Active,APOS,APOS,APOS,plain,False
APSI,2026,2026,runtime_symbols_txt,,Active,APSI,APSI,APSI,plain,False
APTN,2026,2026,runtime_symbols_txt,,Active,APTN,APTN,APTN,plain,False
APTOF,2026,2026,runtime_symbols_txt,,Active,APTOF,APTOF,APTOF,plain,False
APTV.WI,2026,2026,runtime_symbols_txt,,Active,APTV.WI,APTV.WI,APTV.WI,class_or_suffix,False
APUR,2026,2026,runtime_symbols_txt,,Active,APUR,APUR,APUR,plain,False
APUS,2026,2026,runtime_symbols_txt,,Active,APUS,APUS,APUS,plain,False
APXC,2026,2026,runtime_symbols_txt,,Active,APXC,APXC,APXC,plain,False
APXCF,2026,2026,runtime_symbols_txt,,Active,APXCF,APXCF,APXCF,plain,False
APXT,2026,2026,runtime_symbols_txt,,Active,APXT,APXT,APXT,plain,False
APXTW,2026,2026,runtime_symbols_txt,,Active,APXTW,APXTW,APXTW,plain,False
APYP,2026,2026,runtime_symbols_txt,,Active,APYP,APYP,APYP,plain,False
AQUC,2026,2026,runtime_symbols_txt,,Active,AQUC,AQUC,AQUC,plain,False
AQUNR,2026,2026,runtime_symbols_txt,,Active,AQUNR,AQUNR,AQUNR,plain,False
AQUNU,2026,2026,runtime_symbols_txt,,Active,AQUNU,AQUNU,AQUNU,plain,False
ARAI,2026,2026,runtime_symbols_txt,,Active,ARAI,ARAI,ARAI,plain,False
ARBB,2026,2026,runtime_symbols_txt,,Active,ARBB,ARBB,ARBB,plain,False
ARCI,2026,2026,runtime_symbols_txt,,Active,ARCI,ARCI,ARCI,plain,False
ARCIU,2026,2026,runtime_symbols_txt,,Active,ARCIU,ARCIU,ARCIU,plain,False
ARCIW,2026,2026,runtime_symbols_txt,,Active,ARCIW,ARCIW,ARCIW,plain,False
ARCXF,2026,2026,runtime_symbols_txt,,Active,ARCXF,ARCXF,ARCXF,plain,False
ARDT,2026,2026,runtime_symbols_txt,,Active,ARDT,ARDT,ARDT,plain,False
ARES.PB,2026,2026,runtime_symbols_txt,,Active,ARES.PB,ARES.PB,ARES.PB,preferred_or_special,False
ARKB,2026,2026,runtime_symbols_txt,,Active,ARKB,ARKB,ARKB,plain,False
ARM,2026,2026,runtime_symbols_txt,,Active,ARM,ARM,ARM,plain,False
ARNNY,2026,2026,runtime_symbols_txt,,Active,ARNNY,ARNNY,ARNNY,plain,False
ARR.PC,2026,2026,runtime_symbols_txt,,Active,ARR.PC,ARR.PC,ARR.PC,preferred_or_special,False
ARRKF,2026,2026,runtime_symbols_txt,,Active,ARRKF,ARRKF,ARRKF,plain,False
ARRT,2026,2026,runtime_symbols_txt,,Active,ARRT,ARRT,ARRT,plain,False
ARSMF,2026,2026,runtime_symbols_txt,,Active,ARSMF,ARSMF,ARSMF,plain,False
ARSTY,2026,2026,runtime_symbols_txt,,Active,ARSTY,ARSTY,ARSTY,plain,False
ARTCU,2026,2026,runtime_symbols_txt,,Active,ARTCU,ARTCU,ARTCU,plain,False
ARTCW,2026,2026,runtime_symbols_txt,,Active,ARTCW,ARTCW,ARTCW,plain,False
ARTNB,2026,2026,runtime_symbols_txt,,Active,ARTNB,ARTNB,ARTNB,plain,False
ARTV,2026,2026,runtime_symbols_txt,,Active,ARTV,ARTV,ARTV,plain,False
ARXS,2026,2026,runtime_symbols_txt,,Active,ARXS,ARXS,ARXS,plain,False
ARZTF,2026,2026,runtime_symbols_txt,,Active,ARZTF,ARZTF,ARZTF,plain,False
AS,2026,2026,runtime_symbols_txt,,Active,AS,AS,AS,plain,False
ASAIY,2026,2026,runtime_symbols_txt,,Active,ASAIY,ASAIY,ASAIY,plain,False
ASB.PE,2026,2026,runtime_symbols_txt,,Active,ASB.PE,ASB.PE,ASB.PE,preferred_or_special,False
ASB.PF,2026,2026,runtime_symbols_txt,,Active,ASB.PF,ASB.PF,ASB.PF,preferred_or_special,False
ASBA,2026,2026,runtime_symbols_txt,,Active,ASBA,ASBA,ASBA,plain,False
ASBHY,2026,2026,runtime_symbols_txt,,Active,ASBHY,ASBHY,ASBHY,plain,False
ASBRF,2026,2026,runtime_symbols_txt,,Active,ASBRF,ASBRF,ASBRF,plain,False
ASCBF,2026,2026,runtime_symbols_txt,,Active,ASCBF,ASCBF,ASCBF,plain,False
ASCIX,2026,2026,runtime_symbols_txt,,Active,ASCIX,ASCIX,ASCIX,plain,False
ASCRF,2026,2026,runtime_symbols_txt,,Active,ASCRF,ASCRF,ASCRF,plain,False
ASCWF,2026,2026,runtime_symbols_txt,,Active,ASCWF,ASCWF,ASCWF,plain,False
ASFH,2026,2026,runtime_symbols_txt,,Active,ASFH,ASFH,ASFH,plain,False
ASFT,2026,2026,runtime_symbols_txt,,Active,ASFT,ASFT,ASFT,plain,False
ASGN,2026,2026,runtime_symbols_txt,,Active,ASGN,ASGN,ASGN,plain,False
ASIC,2026,2026,runtime_symbols_txt,,Active,ASIC,ASIC,ASIC,plain,False
ASII,2026,2026,runtime_symbols_txt,,Active,ASII,ASII,ASII,plain,False
ASKRY,2026,2026,runtime_symbols_txt,,Active,ASKRY,ASKRY,ASKRY,plain,False
ASMLF,2026,2026,runtime_symbols_txt,,Active,ASMLF,ASMLF,ASMLF,plain,False
ASPCR,2026,2026,runtime_symbols_txt,,Active,ASPCR,ASPCR,ASPCR,plain,False
ASPSW,2026,2026,runtime_symbols_txt,,Active,ASPSW,ASPSW,ASPSW,plain,False
ASPSZ,2026,2026,runtime_symbols_txt,,Active,ASPSZ,ASPSZ,ASPSZ,plain,False
ASPU,2026,2026,runtime_symbols_txt,,Active,ASPU,ASPU,ASPU,plain,False
ASRE,2026,2026,runtime_symbols_txt,,Active,ASRE,ASRE,ASRE,plain,False
ASRMF,2026,2026,runtime_symbols_txt,,Active,ASRMF,ASRMF,ASRMF,plain,False
ASRRF,2026,2026,runtime_symbols_txt,,Active,ASRRF,ASRRF,ASRRF,plain,False
ASST,2026,2026,runtime_symbols_txt,,Active,ASST,ASST,ASST,plain,False
ASUUF,2026,2026,runtime_symbols_txt,,Active,ASUUF,ASUUF,ASUUF,plain,False
ATCHW,2026,2026,runtime_symbols_txt,,Active,ATCHW,ATCHW,ATCHW,plain,False
ATCMF,2026,2026,runtime_symbols_txt,,Active,ATCMF,ATCMF,ATCMF,plain,False
ATDRF,2026,2026,runtime_symbols_txt,,Active,ATDRF,ATDRF,ATDRF,plain,False
ATDS,2026,2026,runtime_symbols_txt,,Active,ATDS,ATDS,ATDS,plain,False
ATEK,2026,2026,runtime_symbols_txt,,Active,ATEK,ATEK,ATEK,plain,False
ATEKU,2026,2026,runtime_symbols_txt,,Active,ATEKU,ATEKU,ATEKU,plain,False
ATEKW,2026,2026,runtime_symbols_txt,,Active,ATEKW,ATEKW,ATEKW,plain,False
ATEYY,2026,2026,runtime_symbols_txt,,Active,ATEYY,ATEYY,ATEYY,plain,False
ATGL,2026,2026,runtime_symbols_txt,,Active,ATGL,ATGL,ATGL,plain,False
ATH.PA,2026,2026,runtime_symbols_txt,,Active,ATH.PA,ATH.PA,ATH.PA,preferred_or_special,False
ATH.PB,2026,2026,runtime_symbols_txt,,Active,ATH.PB,ATH.PB,ATH.PB,preferred_or_special,False
ATH.PD,2026,2026,runtime_symbols_txt,,Active,ATH.PD,ATH.PD,ATH.PD,preferred_or_special,False
ATH.PE,2026,2026,runtime_symbols_txt,,Active,ATH.PE,ATH.PE,ATH.PE,preferred_or_special,False
ATHNF,2026,2026,runtime_symbols_txt,,Active,ATHNF,ATHNF,ATHNF,plain,False
ATHNY,2026,2026,runtime_symbols_txt,,Active,ATHNY,ATHNY,ATHNY,plain,False
ATHR,2026,2026,runtime_symbols_txt,,Active,ATHR,ATHR,ATHR,plain,False
ATHS,2026,2026,runtime_symbols_txt,,Active,ATHS,ATHS,ATHS,plain,False
ATII,2026,2026,runtime_symbols_txt,,Active,ATII,ATII,ATII,plain,False
ATIIU,2026,2026,runtime_symbols_txt,,Active,ATIIU,ATIIU,ATIIU,plain,False
ATIIW,2026,2026,runtime_symbols_txt,,Active,ATIIW,ATIIW,ATIIW,plain,False
ATLCZ,2026,2026,runtime_symbols_txt,,Active,ATLCZ,ATLCZ,ATLCZ,plain,False
ATMH,2026,2026,runtime_symbols_txt,,Active,ATMH,ATMH,ATMH,plain,False
ATMU,2026,2026,runtime_symbols_txt,,Active,ATMU,ATMU,ATMU,plain,False
ATON,2026,2026,runtime_symbols_txt,,Active,ATON,ATON,ATON,plain,False
ATROB,2026,2026,runtime_symbols_txt,,Active,ATROB,ATROB,ATROB,plain,False
ATVK,2026,2026,runtime_symbols_txt,,Active,ATVK,ATVK,ATVK,plain,False
AUB.PA,2026,2026,runtime_symbols_txt,,Active,AUB.PA,AUB.PA,AUB.PA,preferred_or_special,False
AUGCF,2026,2026,runtime_symbols_txt,,Active,AUGCF,AUGCF,AUGCF,plain,False
AUGO,2026,2026,runtime_symbols_txt,,Active,AUGO,AUGO,AUGO,plain,False
AUIAF,2026,2026,runtime_symbols_txt,,Active,AUIAF,AUIAF,AUIAF,plain,False
AUIWF,2026,2026,runtime_symbols_txt,,Active,AUIWF,AUIWF,AUIWF,plain,False
AUMN,2026,2026,runtime_symbols_txt,,Active,AUMN,AUMN,AUMN,plain,False
AUNA,2026,2026,runtime_symbols_txt,,Active,AUNA,AUNA,AUNA,plain,False
AURE,2026,2026,runtime_symbols_txt,,Active,AURE,AURE,AURE,plain,False
AURX,2026,2026,runtime_symbols_txt,,Active,AURX,AURX,AURX,plain,False
AUSI,2026,2026,runtime_symbols_txt,,Active,AUSI,AUSI,AUSI,plain,False
AUXXF,2026,2026,runtime_symbols_txt,,Active,AUXXF,AUXXF,AUXXF,plain,False
AVAI,2026,2026,runtime_symbols_txt,,Active,AVAI,AVAI,AVAI,plain,False
AVAT,2026,2026,runtime_symbols_txt,,Active,AVAT,AVAT,AVAT,plain,False
AVBC,2026,2026,runtime_symbols_txt,,Active,AVBC,AVBC,AVBC,plain,False
AVBH,2026,2026,runtime_symbols_txt,,Active,AVBH,AVBH,AVBH,plain,False
AVBP,2026,2026,runtime_symbols_txt,,Active,AVBP,AVBP,AVBP,plain,False
AVCRF,2026,2026,runtime_symbols_txt,,Active,AVCRF,AVCRF,AVCRF,plain,False
AVEX,2026,2026,runtime_symbols_txt,,Active,AVEX,AVEX,AVEX,plain,False
AVG,2026,2026,runtime_symbols_txt,,Active,AVG,AVG,AVG,plain,False
AVHHL,2026,2026,runtime_symbols_txt,,Active,AVHHL,AVHHL,AVHHL,plain,False
AVLNF,2026,2026,runtime_symbols_txt,,Active,AVLNF,AVLNF,AVLNF,plain,False
AVNI,2026,2026,runtime_symbols_txt,,Active,AVNI,AVNI,AVNI,plain,False
AVPKS,2026,2026,runtime_symbols_txt,,Active,AVPKS,AVPKS,AVPKS,plain,False
AVPMF,2026,2026,runtime_symbols_txt,,Active,AVPMF,AVPMF,AVPMF,plain,False
AVR,2026,2026,runtime_symbols_txt,,Active,AVR,AVR,AVR,plain,False
AVSBS,2026,2026,runtime_symbols_txt,,Active,AVSBS,AVSBS,AVSBS,plain,False
AVVOF,2026,2026,runtime_symbols_txt,,Active,AVVOF,AVVOF,AVVOF,plain,False
AVVSY,2026,2026,runtime_symbols_txt,,Active,AVVSY,AVVSY,AVVSY,plain,False
AWATY,2026,2026,runtime_symbols_txt,,Active,AWATY,AWATY,AWATY,plain,False
AWCA,2026,2026,runtime_symbols_txt,,Active,AWCA,AWCA,AWCA,plain,False
AWHL,2026,2026,runtime_symbols_txt,,Active,AWHL,AWHL,AWHL,plain,False
AWLIF,2026,2026,runtime_symbols_txt,,Active,AWLIF,AWLIF,AWLIF,plain,False
AWTRF,2026,2026,runtime_symbols_txt,,Active,AWTRF,AWTRF,AWTRF,plain,False
AXG,2026,2026,runtime_symbols_txt,,Active,AXG,AXG,AXG,plain,False
AXIA.P,2026,2026,runtime_symbols_txt,,Active,AXIA.P,AXIA.P,AXIA.P,class_or_suffix,False
AXIA.PC,2026,2026,runtime_symbols_txt,,Active,AXIA.PC,AXIA.PC,AXIA.PC,preferred_or_special,False
AXIL,2026,2026,runtime_symbols_txt,,Active,AXIL,AXIL,AXIL,plain,False
AXIM,2026,2026,runtime_symbols_txt,,Active,AXIM,AXIM,AXIM,plain,False
AXIN,2026,2026,runtime_symbols_txt,,Active,AXIN,AXIN,AXIN,plain,False
AXINR,2026,2026,runtime_symbols_txt,,Active,AXINR,AXINR,AXINR,plain,False
AXINU,2026,2026,runtime_symbols_txt,,Active,AXINU,AXINU,AXINU,plain,False
AXREF,2026,2026,runtime_symbols_txt,,Active,AXREF,AXREF,AXREF,plain,False
AXS.PE,2026,2026,runtime_symbols_txt,,Active,AXS.PE,AXS.PE,AXS.PE,preferred_or_special,False
AYRWF,2026,2026,runtime_symbols_txt,,Active,AYRWF,AYRWF,AYRWF,plain,False
AZASF,2026,2026,runtime_symbols_txt,,Active,AZASF,AZASF,AZASF,plain,False
AZBLY,2026,2026,runtime_symbols_txt,,Active,AZBLY,AZBLY,AZBLY,plain,False
AZI,2026,2026,runtime_symbols_txt,,Active,AZI,AZI,AZI,plain,False
AZLUY,2026,2026,runtime_symbols_txt,,Active,AZLUY,AZLUY,AZLUY,plain,False
AZSAY,2026,2026,runtime_symbols_txt,,Active,AZSAY,AZSAY,AZSAY,plain,False
AZTR,2026,2026,runtime_symbols_txt,,Active,AZTR,AZTR,AZTR,plain,False
AZULQ,2026,2026,runtime_symbols_txt,,Active,AZULQ,AZULQ,AZULQ,plain,False
AZUXY,2026,2026,runtime_symbols_txt,,Active,AZUXY,AZUXY,AZUXY,plain,False
AZZTF,2026,2026,runtime_symbols_txt,,Active,AZZTF,AZZTF,AZZTF,plain,False
BA.PA,2026,2026,runtime_symbols_txt,,Active,BA.PA,BA.PA,BA.PA,preferred_or_special,False
BABAF,2026,2026,runtime_symbols_txt,,Active,BABAF,BABAF,BABAF,plain,False
BABB,2026,2026,runtime_symbols_txt,,Active,BABB,BABB,BABB,plain,False
BABYF,2026,2026,runtime_symbols_txt,,Active,BABYF,BABYF,BABYF,plain,False
BAC.PB,2026,2026,runtime_symbols_txt,,Active,BAC.PB,BAC.PB,BAC.PB,preferred_or_special,False
BAC.PE,2026,2026,runtime_symbols_txt,,Active,BAC.PE,BAC.PE,BAC.PE,preferred_or_special,False
BAC.PK,2026,2026,runtime_symbols_txt,,Active,BAC.PK,BAC.PK,BAC.PK,preferred_or_special,False
BAC.PL,2026,2026,runtime_symbols_txt,,Active,BAC.PL,BAC.PL,BAC.PL,preferred_or_special,False
BAC.PM,2026,2026,runtime_symbols_txt,,Active,BAC.PM,BAC.PM,BAC.PM,preferred_or_special,False
BAC.PN,2026,2026,runtime_symbols_txt,,Active,BAC.PN,BAC.PN,BAC.PN,preferred_or_special,False
BAC.PO,2026,2026,runtime_symbols_txt,,Active,BAC.PO,BAC.PO,BAC.PO,preferred_or_special,False
BAC.PP,2026,2026,runtime_symbols_txt,,Active,BAC.PP,BAC.PP,BAC.PP,preferred_or_special,False
BAC.PQ,2026,2026,runtime_symbols_txt,,Active,BAC.PQ,BAC.PQ,BAC.PQ,preferred_or_special,False
BAC.PS,2026,2026,runtime_symbols_txt,,Active,BAC.PS,BAC.PS,BAC.PS,preferred_or_special,False
BACC,2026,2026,runtime_symbols_txt,,Active,BACC,BACC,BACC,plain,False
BACCR,2026,2026,runtime_symbols_txt,,Active,BACCR,BACCR,BACCR,plain,False
BACCU,2026,2026,runtime_symbols_txt,,Active,BACCU,BACCU,BACCU,plain,False
BACK,2026,2026,runtime_symbols_txt,,Active,BACK,BACK,BACK,plain,False
BACRP,2026,2026,runtime_symbols_txt,,Active,BACRP,BACRP,BACRP,plain,False
BAESF,2026,2026,runtime_symbols_txt,,Active,BAESF,BAESF,BAESF,plain,False
BAESY,2026,2026,runtime_symbols_txt,,Active,BAESY,BAESY,BAESY,plain,False
BAFBF,2026,2026,runtime_symbols_txt,,Active,BAFBF,BAFBF,BAFBF,plain,False
BAGZ,2026,2026,runtime_symbols_txt,,Active,BAGZ,BAGZ,BAGZ,plain,False
BAIDF,2026,2026,runtime_symbols_txt,,Active,BAIDF,BAIDF,BAIDF,plain,False
BAKR,2026,2026,runtime_symbols_txt,,Active,BAKR,BAKR,BAKR,plain,False
BAMGF,2026,2026,runtime_symbols_txt,,Active,BAMGF,BAMGF,BAMGF,plain,False
BAMKF,2026,2026,runtime_symbols_txt,,Active,BAMKF,BAMKF,BAMKF,plain,False
BAMXF,2026,2026,runtime_symbols_txt,,Active,BAMXF,BAMXF,BAMXF,plain,False
BANC.PF,2026,2026,runtime_symbols_txt,,Active,BANC.PF,BANC.PF,BANC.PF,preferred_or_special,False
BANL,2026,2026,runtime_symbols_txt,,Active,BANL,BANL,BANL,plain,False
BAO,2026,2026,runtime_symbols_txt,,Active,BAO,BAO,BAO,plain,False
BARKW,2026,2026,runtime_symbols_txt,,Active,BARKW,BARKW,BARKW,plain,False
BASA,2026,2026,runtime_symbols_txt,,Active,BASA,BASA,BASA,plain,False
BATRB,2026,2026,runtime_symbols_txt,,Active,BATRB,BATRB,BATRB,plain,False
BAVA,2026,2026,runtime_symbols_txt,,Active,BAVA,BAVA,BAVA,plain,False
BAYA,2026,2026,runtime_symbols_txt,,Active,BAYA,BAYA,BAYA,plain,False
BAYAR,2026,2026,runtime_symbols_txt,,Active,BAYAR,BAYAR,BAYAR,plain,False
BAYAU,2026,2026,runtime_symbols_txt,,Active,BAYAU,BAYAU,BAYAU,plain,False
BBAAY,2026,2026,runtime_symbols_txt,,Active,BBAAY,BBAAY,BBAAY,plain,False
BBAI.WT,2026,2026,runtime_symbols_txt,,Active,BBAI.WT,BBAI.WT,BBAI.WT,warrant_or_right_like,False
BBBMF,2026,2026,runtime_symbols_txt,,Active,BBBMF,BBBMF,BBBMF,plain,False
BBBXF,2026,2026,runtime_symbols_txt,,Active,BBBXF,BBBXF,BBBXF,plain,False
BBBY.WT,2026,2026,runtime_symbols_txt,,Active,BBBY.WT,BBBY.WT,BBBY.WT,warrant_or_right_like,False
BBCQ,2026,2026,runtime_symbols_txt,,Active,BBCQ,BBCQ,BBCQ,plain,False
BBCQU,2026,2026,runtime_symbols_txt,,Active,BBCQU,BBCQU,BBCQU,plain,False
BBCQW,2026,2026,runtime_symbols_txt,,Active,BBCQW,BBCQW,BBCQW,plain,False
BBLR,2026,2026,runtime_symbols_txt,,Active,BBLR,BBLR,BBLR,plain,False
BBNX,2026,2026,runtime_symbols_txt,,Active,BBNX,BBNX,BBNX,plain,False
BBOT,2026,2026,runtime_symbols_txt,,Active,BBOT,BBOT,BBOT,plain,False
BBVXF,2026,2026,runtime_symbols_txt,,Active,BBVXF,BBVXF,BBVXF,plain,False
BBXIA,2026,2026,runtime_symbols_txt,,Active,BBXIA,BBXIA,BBXIA,plain,False
BBXIB,2026,2026,runtime_symbols_txt,,Active,BBXIB,BBXIB,BBXIB,plain,False
BC.PC,2026,2026,runtime_symbols_txt,,Active,BC.PC,BC.PC,BC.PC,preferred_or_special,False
BCAC,2026,2026,runtime_symbols_txt,,Active,BCAC,BCAC,BCAC,plain,False
BCAEF,2026,2026,runtime_symbols_txt,,Active,BCAEF,BCAEF,BCAEF,plain,False
BCARU,2026,2026,runtime_symbols_txt,,Active,BCARU,BCARU,BCARU,plain,False
BCARW,2026,2026,runtime_symbols_txt,,Active,BCARW,BCARW,BCARW,plain,False
BCAX,2026,2026,runtime_symbols_txt,,Active,BCAX,BCAX,BCAX,plain,False
BCDRF,2026,2026,runtime_symbols_txt,,Active,BCDRF,BCDRF,BCDRF,plain,False
BCEFF,2026,2026,runtime_symbols_txt,,Active,BCEFF,BCEFF,BCEFF,plain,False
BCEIF,2026,2026,runtime_symbols_txt,,Active,BCEIF,BCEIF,BCEIF,plain,False
BCENF,2026,2026,runtime_symbols_txt,,Active,BCENF,BCENF,BCENF,plain,False
BCEPF,2026,2026,runtime_symbols_txt,,Active,BCEPF,BCEPF,BCEPF,plain,False
BCEXF,2026,2026,runtime_symbols_txt,,Active,BCEXF,BCEXF,BCEXF,plain,False
BCG,2026,2026,runtime_symbols_txt,,Active,BCG,BCG,BCG,plain,False
BCGWW,2026,2026,runtime_symbols_txt,,Active,BCGWW,BCGWW,BCGWW,plain,False
BCHG,2026,2026,runtime_symbols_txt,,Active,BCHG,BCHG,BCHG,plain,False
BCHT,2026,2026,runtime_symbols_txt,,Active,BCHT,BCHT,BCHT,plain,False
BCKIF,2026,2026,runtime_symbols_txt,,Active,BCKIF,BCKIF,BCKIF,plain,False
BCLYF,2026,2026,runtime_symbols_txt,,Active,BCLYF,BCLYF,BCLYF,plain,False
BCPPF,2026,2026,runtime_symbols_txt,,Active,BCPPF,BCPPF,BCPPF,plain,False
BCRD,2026,2026,runtime_symbols_txt,,Active,BCRD,BCRD,BCRD,plain,False
BCSS,2026,2026,runtime_symbols_txt,,Active,BCSS,BCSS,BCSS,plain,False
BCSS.UN,2026,2026,runtime_symbols_txt,,Active,BCSS.UN,BCSS.UN,BCSS.UN,class_or_suffix,False
BCSS.WT,2026,2026,runtime_symbols_txt,,Active,BCSS.WT,BCSS.WT,BCSS.WT,warrant_or_right_like,False
BCTF,2026,2026,runtime_symbols_txt,,Active,BCTF,BCTF,BCTF,plain,False
BCTXL,2026,2026,runtime_symbols_txt,,Active,BCTXL,BCTXL,BCTXL,plain,False
BCTXZ,2026,2026,runtime_symbols_txt,,Active,BCTXZ,BCTXZ,BCTXZ,plain,False
BCUCF,2026,2026,runtime_symbols_txt,,Active,BCUCF,BCUCF,BCUCF,plain,False
BCUFF,2026,2026,runtime_symbols_txt,,Active,BCUFF,BCUFF,BCUFF,plain,False
BCV.PA,2026,2026,runtime_symbols_txt,,Active,BCV.PA,BCV.PA,BCV.PA,preferred_or_special,False
BDCC,2026,2026,runtime_symbols_txt,,Active,BDCC,BDCC,BDCC,plain,False
BDCI,2026,2026,runtime_symbols_txt,,Active,BDCI,BDCI,BDCI,plain,False
BDCIU,2026,2026,runtime_symbols_txt,,Active,BDCIU,BDCIU,BDCIU,plain,False
BDCIW,2026,2026,runtime_symbols_txt,,Active,BDCIW,BDCIW,BDCIW,plain,False
BDCO,2026,2026,runtime_symbols_txt,,Active,BDCO,BDCO,BDCO,plain,False
BDCTF,2026,2026,runtime_symbols_txt,,Active,BDCTF,BDCTF,BDCTF,plain,False
BDMD,2026,2026,runtime_symbols_txt,,Active,BDMD,BDMD,BDMD,plain,False
BDMDW,2026,2026,runtime_symbols_txt,,Active,BDMDW,BDMDW,BDMDW,plain,False
BDPT,2026,2026,runtime_symbols_txt,,Active,BDPT,BDPT,BDPT,plain,False
BDTB,2026,2026,runtime_symbols_txt,,Active,BDTB,BDTB,BDTB,plain,False
BEAG,2026,2026,runtime_symbols_txt,,Active,BEAG,BEAG,BEAG,plain,False
BEAGR,2026,2026,runtime_symbols_txt,,Active,BEAGR,BEAGR,BEAGR,plain,False
BEAGU,2026,2026,runtime_symbols_txt,,Active,BEAGU,BEAGU,BEAGU,plain,False
BEBE,2026,2026,runtime_symbols_txt,,Active,BEBE,BEBE,BEBE,plain,False
BEBE.UN,2026,2026,runtime_symbols_txt,,Active,BEBE.UN,BEBE.UN,BEBE.UN,class_or_suffix,False
BEBE.WT,2026,2026,runtime_symbols_txt,,Active,BEBE.WT,BEBE.WT,BEBE.WT,warrant_or_right_like,False
BECEF,2026,2026,runtime_symbols_txt,,Active,BECEF,BECEF,BECEF,plain,False
BEGI,2026,2026,runtime_symbols_txt,,Active,BEGI,BEGI,BEGI,plain,False
BEIGF,2026,2026,runtime_symbols_txt,,Active,BEIGF,BEIGF,BEIGF,plain,False
BENF,2026,2026,runtime_symbols_txt,,Active,BENF,BENF,BENF,plain,False
BENFW,2026,2026,runtime_symbols_txt,,Active,BENFW,BENFW,BENFW,plain,False
BEOB,2026,2026,runtime_symbols_txt,,Active,BEOB,BEOB,BEOB,plain,False
BEP.PA,2026,2026,runtime_symbols_txt,,Active,BEP.PA,BEP.PA,BEP.PA,preferred_or_special,False
BEPJ,2026,2026,runtime_symbols_txt,,Active,BEPJ,BEPJ,BEPJ,plain,False
BESS,2026,2026,runtime_symbols_txt,,Active,BESS,BESS,BESS,plain,False
BESS.WT,2026,2026,runtime_symbols_txt,,Active,BESS.WT,BESS.WT,BESS.WT,warrant_or_right_like,False
BETA,2026,2026,runtime_symbols_txt,,Active,BETA,BETA,BETA,plain,False
BETRF,2026,2026,runtime_symbols_txt,,Active,BETRF,BETRF,BETRF,plain,False
BEWFF,2026,2026,runtime_symbols_txt,,Active,BEWFF,BEWFF,BEWFF,plain,False
BF.A,2026,2026,runtime_symbols_txt,,Active,BF.A,BF.A,BF.A,class_or_suffix,False
BF.B,2026,2026,runtime_symbols_txt,,Active,BF.B,BF.B,BF.B,class_or_suffix,False
BFGFF,2026,2026,runtime_symbols_txt,,Active,BFGFF,BFGFF,BFGFF,plain,False
BFH.PA,2026,2026,runtime_symbols_txt,,Active,BFH.PA,BFH.PA,BFH.PA,preferred_or_special,False
BFNH,2026,2026,runtime_symbols_txt,,Active,BFNH,BFNH,BFNH,plain,False
BFRG,2026,2026,runtime_symbols_txt,,Active,BFRG,BFRG,BFRG,plain,False
BFRGW,2026,2026,runtime_symbols_txt,,Active,BFRGW,BFRGW,BFRGW,plain,False
BFS.PD,2026,2026,runtime_symbols_txt,,Active,BFS.PD,BFS.PD,BFS.PD,preferred_or_special,False
BFS.PE,2026,2026,runtime_symbols_txt,,Active,BFS.PE,BFS.PE,BFS.PE,preferred_or_special,False
BGAVD,2026,2026,runtime_symbols_txt,,Active,BGAVD,BGAVD,BGAVD,plain,False
BGAVF,2026,2026,runtime_symbols_txt,,Active,BGAVF,BGAVF,BGAVF,plain,False
BGFR,2026,2026,runtime_symbols_txt,,Active,BGFR,BGFR,BGFR,plain,False
BGHL,2026,2026,runtime_symbols_txt,,Active,BGHL,BGHL,BGHL,plain,False
BGIN,2026,2026,runtime_symbols_txt,,Active,BGIN,BGIN,BGIN,plain,False
BGL,2026,2026,runtime_symbols_txt,,Active,BGL,BGL,BGL,plain,False
BGLWW,2026,2026,runtime_symbols_txt,,Active,BGLWW,BGLWW,BGLWW,plain,False
